zone_id,latitude,longitude,hour,day_of_week,month,is_holiday,temperature,precipitation,event_nearby,population_density,num_restaurants,transit_stops_nearby,demand_count
17th Avenue SW,51.036162,-114.082188,11,5,1,0,-3.3,0.0,0,10501.0,66,8,12
Eau Claire,51.054145,-114.067424,12,4,5,0,10.2,7.7,0,8455.0,24,4,24
Kensington,51.052254,-114.086856,11,2,8,0,24.1,6.7,0,8998.0,148,16,49
Mission,51.034353,-114.066243,5,6,1,0,-18.9,3.3,0,2547.0,129,15,1
Inglewood,51.036744,-114.023188,4,3,5,0,2.0,3.1,0,2547.0,14,15,1
Crowfoot,51.126826,-114.163374,21,6,7,0,16.3,6.0,0,1289.0,9,6,10
East Village,51.049014,-114.051617,22,0,8,0,18.0,8.1,0,14642.0,72,17,23
Bowness,51.084567,-114.185035,20,0,7,0,24.2,0.1,0,677.0,6,6,9
Sunalta,51.043685,-114.091054,6,4,3,0,2.9,0.2,0,2854.0,63,15,7
Bowness,51.085025,-114.188112,19,0,1,0,-13.5,3.6,0,677.0,6,6,3
Signal Hill,51.01665,-114.17173,14,2,6,0,14.4,1.3,0,1089.0,3,4,8
Downtown Commercial Core,51.047793,-114.063888,13,6,5,0,12.9,5.1,0,9194.0,132,27,37
Crescent Heights,51.05998,-114.065424,4,4,10,0,-3.0,2.3,0,4062.0,74,4,1
Inglewood,51.034968,-114.026191,18,6,11,0,4.0,1.0,0,2547.0,14,15,21
Chinatown,51.050922,-114.069852,6,2,2,0,-0.2,0.8,1,14759.0,49,10,14
Cliff Bungalow,51.030747,-114.069227,13,6,2,0,-5.8,1.2,0,2836.0,77,7,10
Mission,51.035605,-114.072614,2,1,5,0,10.1,14.6,0,2547.0,129,15,0
Coventry Hills,51.148005,-114.080635,15,1,2,0,-3.3,0.5,0,839.0,21,3,4
Sunnyside,51.05793,-114.079671,12,1,8,0,29.3,6.1,0,1031.0,28,19,33
Sunnyside,51.061097,-114.075184,15,0,1,0,-7.8,0.8,0,1031.0,28,19,5
Sunalta,51.040384,-114.096131,8,3,7,0,13.1,8.8,0,2854.0,63,15,48
Bridgeland,51.057409,-114.041882,19,1,5,0,13.8,7.1,0,7505.0,38,33,28
Crescent Heights,51.059391,-114.05849,21,0,5,0,6.9,3.8,0,4062.0,74,4,9
Chinatown,51.050325,-114.069825,13,1,9,0,-2.0,0.2,1,14759.0,49,10,44
Mission,51.035547,-114.070045,1,3,12,0,-11.7,2.6,0,2547.0,129,15,1
Beltline,51.041211,-114.071588,22,4,8,0,19.6,3.2,0,12253.0,72,21,15
Crowfoot,51.123284,-114.157465,14,6,11,0,-1.6,1.5,0,1289.0,9,6,2
Hillhurst,51.0576,-114.092212,5,5,7,0,13.5,14.8,0,11663.0,44,7,4
Hillhurst,51.0552,-114.097212,20,2,10,0,2.7,1.9,0,11663.0,44,7,9
Sunalta,51.043304,-114.087315,9,2,12,1,3.6,1.7,0,2854.0,63,15,13
University District,51.079081,-114.134352,3,1,10,0,8.1,1.0,0,1952.0,4,5,0
Forest Lawn,51.04272,-113.968416,15,5,1,0,-8.3,1.4,0,2420.0,8,4,1
Bowness,51.086251,-114.18639,19,3,11,0,-6.5,0.3,0,677.0,6,6,4
McKenzie Towne,50.920634,-113.961515,12,4,9,0,14.5,1.3,0,1688.0,10,1,3
Hillhurst,51.057903,-114.093349,21,4,4,0,11.4,0.5,0,11663.0,44,7,11
East Village,51.045949,-114.047123,21,1,12,0,-7.2,1.9,0,14642.0,72,17,14
Bridgeland,51.052514,-114.043861,5,2,3,0,3.0,3.9,1,7505.0,38,33,7
Tuscany,51.129992,-114.22449,3,3,11,0,-9.7,0.2,0,425.0,14,1,1
Sunalta,51.040469,-114.089703,8,1,9,1,12.3,0.1,0,2854.0,63,15,17
University District,51.080055,-114.137581,6,3,1,0,-12.8,0.0,0,1952.0,4,5,1
Kensington,51.051261,-114.083822,2,0,8,0,26.0,14.1,0,8998.0,148,16,5
Crescent Heights,51.058438,-114.066371,1,2,8,0,15.3,24.9,0,4062.0,74,4,2
Sunalta,51.045067,-114.089349,23,1,9,0,6.8,5.0,0,2854.0,63,15,5
University District,51.079687,-114.131233,9,1,6,0,17.2,22.9,0,1952.0,4,5,30
Bridgeland,51.055753,-114.043274,1,2,12,0,-12.5,4.0,1,7505.0,38,33,2
Hillhurst,51.057123,-114.092514,13,6,8,0,26.9,10.7,0,11663.0,44,7,28
Hillhurst,51.057768,-114.09333,16,2,10,0,5.8,3.2,0,11663.0,44,7,18
Inglewood,51.036238,-114.03075,22,2,7,0,24.7,0.5,0,2547.0,14,15,9
Ramsay,51.037185,-114.033149,13,6,12,0,-10.4,1.3,0,4208.0,75,13,11
Inglewood,51.037583,-114.028425,1,5,2,0,-19.1,0.1,0,2547.0,14,15,2
Tuscany,51.128022,-114.225156,7,2,11,0,-7.0,0.8,0,425.0,14,1,2
Kensington,51.054724,-114.080567,22,4,7,0,19.5,21.6,0,8998.0,148,16,17
Cliff Bungalow,51.037038,-114.069846,19,2,8,0,26.9,2.4,0,2836.0,77,7,14
Tuscany,51.130752,-114.223856,2,3,4,0,3.6,3.7,0,425.0,14,1,0
McKenzie Towne,50.921206,-113.962702,11,2,3,0,-6.3,2.8,0,1688.0,10,1,3
Chinatown,51.051795,-114.065146,14,0,10,0,8.2,0.0,1,14759.0,49,10,33
Sunalta,51.042237,-114.091786,19,3,1,0,-7.4,0.2,0,2854.0,63,15,7
Sunalta,51.042019,-114.093734,17,3,3,0,-10.6,0.2,0,2854.0,63,15,32
Hillhurst,51.053314,-114.094465,1,0,3,1,-4.0,0.8,0,11663.0,44,7,0
Sunalta,51.0454,-114.093654,16,0,8,0,13.1,3.9,0,2854.0,63,15,26
Bankview,51.03607,-114.085446,17,0,3,0,4.0,0.8,0,3178.0,18,7,23
Bowness,51.087904,-114.185186,22,5,5,0,5.3,20.9,0,677.0,6,6,12
Marlborough,51.053791,-113.967156,17,4,9,0,3.5,9.3,0,1531.0,10,4,16
Bowness,51.085015,-114.188163,20,3,7,0,22.5,14.9,0,677.0,6,6,5
McKenzie Towne,50.923776,-113.95869,7,5,6,0,14.2,1.4,0,1688.0,10,1,0
Mount Royal,51.031044,-114.07891,14,1,10,0,2.2,3.9,0,10123.0,46,3,16
Downtown Commercial Core,51.048618,-114.061091,11,5,4,0,3.0,4.1,0,9194.0,132,27,23
Bridgeland,51.052075,-114.0459,13,6,10,0,14.9,2.4,0,7505.0,38,33,18
Hillhurst,51.060409,-114.094914,16,2,8,0,25.7,4.3,0,11663.0,44,7,33
McKenzie Towne,50.92251,-113.957938,22,0,5,0,5.9,6.9,0,1688.0,10,1,2
Chinatown,51.048988,-114.072128,1,3,5,0,10.0,14.8,0,14759.0,49,10,4
University District,51.074781,-114.128947,5,3,9,0,14.3,7.6,0,1952.0,4,5,4
McKenzie Towne,50.918818,-113.957383,5,1,8,0,14.3,2.8,1,1688.0,10,1,3
Cliff Bungalow,51.035584,-114.07808,14,6,7,0,25.9,1.7,0,2836.0,77,7,25
Bridgeland,51.055524,-114.043835,6,6,11,0,-5.2,1.2,0,7505.0,38,33,8
Sunnyside,51.06006,-114.082531,12,2,11,0,-4.5,1.0,1,1031.0,28,19,31
Mount Royal,51.030925,-114.0832,18,1,10,0,5.9,5.5,0,10123.0,46,3,21
Marda Loop,51.023962,-114.092376,13,1,8,0,20.8,14.7,0,1451.0,7,3,22
Sunnyside,51.059162,-114.084483,5,0,2,0,-13.1,2.9,1,1031.0,28,19,7
Ramsay,51.03858,-114.034721,20,2,10,0,9.4,4.7,0,4208.0,75,13,16
Eau Claire,51.054658,-114.070742,11,1,6,0,18.5,0.3,0,8455.0,24,4,18
Tuscany,51.12774,-114.222793,20,1,10,0,7.3,2.0,0,425.0,14,1,6
Sunalta,51.040036,-114.091529,12,0,1,0,-12.1,0.5,0,2854.0,63,15,11
Bankview,51.031538,-114.09452,19,2,9,0,17.5,0.2,0,3178.0,18,7,12
Crescent Heights,51.059734,-114.059948,5,5,6,0,12.4,0.9,0,4062.0,74,4,3
Victoria Park,51.042935,-114.056966,8,4,7,0,10.5,23.8,1,13659.0,54,25,104
McKenzie Towne,50.923597,-113.961438,14,0,9,0,2.6,7.0,0,1688.0,10,1,7
Hillhurst,51.05384,-114.091892,13,0,3,0,-4.8,1.0,0,11663.0,44,7,23
Mission,51.034488,-114.06372,2,2,9,0,9.6,1.5,0,2547.0,129,15,3
17th Avenue SW,51.038521,-114.075982,21,3,4,0,-0.5,3.5,0,10501.0,66,8,17
Signal Hill,51.016822,-114.174318,18,5,6,0,11.8,2.2,0,1089.0,3,4,9
Hillhurst,51.055578,-114.087349,15,6,11,0,-10.8,0.4,0,11663.0,44,7,16
Cliff Bungalow,51.035193,-114.07489,14,5,2,0,-15.9,0.2,0,2836.0,77,7,11
Chinatown,51.050468,-114.06625,23,1,2,0,-13.1,0.0,0,14759.0,49,10,6
Inglewood,51.03835,-114.027782,17,2,3,0,3.2,7.6,0,2547.0,14,15,34
Mount Royal,51.032339,-114.082982,10,4,6,0,20.0,7.6,0,10123.0,46,3,20
Marda Loop,51.025385,-114.09921,19,2,6,0,17.3,10.5,1,1451.0,7,3,40
Inglewood,51.036957,-114.030138,15,4,11,0,-6.8,0.9,0,2547.0,14,15,12
Inglewood,51.034201,-114.027269,1,3,6,0,15.6,5.4,0,2547.0,14,15,2
McKenzie Towne,50.922112,-113.954329,23,1,3,1,-2.2,0.9,0,1688.0,10,1,0
Sunnyside,51.057861,-114.083442,15,6,5,0,12.1,6.3,0,1031.0,28,19,16
Shawnessy,50.914767,-114.067974,8,5,6,0,18.3,18.1,0,1900.0,8,1,7
Marda Loop,51.028438,-114.095496,21,5,12,0,-14.3,0.7,0,1451.0,7,3,11
Inglewood,51.034748,-114.024952,8,0,8,0,24.4,2.0,0,2547.0,14,15,15
East Village,51.043703,-114.049976,20,5,9,0,6.0,1.6,0,14642.0,72,17,31
Shawnessy,50.911436,-114.069904,0,2,4,0,3.5,0.1,0,1900.0,8,1,1
Marlborough,51.053393,-113.971246,22,0,5,1,15.8,1.5,0,1531.0,10,4,3
Coventry Hills,51.149984,-114.088164,5,3,8,0,17.2,4.7,0,839.0,21,3,1
Victoria Park,51.042888,-114.048166,22,1,2,0,-4.9,0.5,0,13659.0,54,25,14
Forest Lawn,51.042413,-113.974086,8,6,3,0,8.4,1.4,0,2420.0,8,4,5
Crescent Heights,51.056473,-114.057724,21,1,8,0,16.0,0.9,0,4062.0,74,4,25
Mission,51.031884,-114.066352,17,2,9,0,14.1,2.1,0,2547.0,129,15,39
Bankview,51.037672,-114.095386,21,0,9,0,12.9,1.6,0,3178.0,18,7,6
Ramsay,51.03748,-114.036555,4,1,8,0,20.9,5.2,0,4208.0,75,13,3
Ramsay,51.037982,-114.040873,8,2,5,0,11.0,2.7,0,4208.0,75,13,27
Cliff Bungalow,51.0353,-114.072732,20,1,9,0,17.8,2.1,0,2836.0,77,7,22
Sunalta,51.042423,-114.090613,18,2,5,1,5.3,8.6,0,2854.0,63,15,18
Beltline,51.043179,-114.063466,5,5,9,0,10.4,1.3,0,12253.0,72,21,10
Victoria Park,51.042183,-114.05499,12,5,8,0,16.7,3.9,1,13659.0,54,25,48
Bankview,51.033772,-114.096567,8,6,8,0,14.7,11.6,0,3178.0,18,7,17
Tuscany,51.129063,-114.228608,15,2,11,1,-2.2,1.2,0,425.0,14,1,1
Ramsay,51.038758,-114.035929,11,0,10,0,5.0,2.8,0,4208.0,75,13,20
Ramsay,51.039591,-114.037603,10,1,11,0,-6.6,0.4,0,4208.0,75,13,20
Ramsay,51.035682,-114.034642,6,6,2,0,-4.7,0.3,0,4208.0,75,13,2
Mount Royal,51.030958,-114.083484,17,5,11,0,-2.7,0.6,0,10123.0,46,3,24
East Village,51.050781,-114.05351,18,6,8,0,18.5,10.1,0,14642.0,72,17,43
Marlborough,51.056267,-113.974232,6,3,2,0,-7.9,0.5,0,1531.0,10,4,3
Shawnessy,50.907128,-114.068851,2,5,8,0,19.5,5.7,0,1900.0,8,1,0
Chinatown,51.050419,-114.071177,15,3,7,0,18.4,3.4,0,14759.0,49,10,24
University District,51.076902,-114.126261,16,1,5,1,14.2,6.1,0,1952.0,4,5,9
Sunalta,51.041926,-114.092415,1,4,7,0,20.6,2.5,0,2854.0,63,15,5
Crowfoot,51.121755,-114.154118,22,1,12,0,-14.3,0.8,0,1289.0,9,6,2
Shawnessy,50.909567,-114.068929,8,3,9,0,16.8,1.1,0,1900.0,8,1,9
Bankview,51.03042,-114.096327,14,5,5,0,10.4,3.4,0,3178.0,18,7,13
Ramsay,51.039037,-114.037842,12,0,2,0,-11.3,2.0,0,4208.0,75,13,19
Mount Royal,51.034202,-114.090031,18,2,11,0,-0.6,2.9,0,10123.0,46,3,26
Marda Loop,51.026529,-114.093419,19,3,8,0,16.5,2.2,0,1451.0,7,3,21
Chinatown,51.054087,-114.068477,22,2,4,0,3.7,3.9,0,14759.0,49,10,12
Ramsay,51.037382,-114.044926,1,3,8,1,18.4,0.5,0,4208.0,75,13,0
Ramsay,51.039278,-114.037383,11,5,12,0,2.7,1.2,0,4208.0,75,13,8
Signal Hill,51.014947,-114.166414,4,4,12,0,-14.5,0.2,0,1089.0,3,4,0
Sunalta,51.044934,-114.093648,1,5,10,0,3.7,1.6,0,2854.0,63,15,2
Sunnyside,51.056303,-114.079532,16,3,1,0,-16.2,0.0,0,1031.0,28,19,10
Mission,51.03783,-114.073003,12,1,6,0,17.2,1.9,0,2547.0,129,15,32
Crowfoot,51.124757,-114.156188,0,2,9,0,6.6,1.5,0,1289.0,9,6,1
Sunalta,51.043178,-114.090911,18,5,12,0,-5.3,1.5,1,2854.0,63,15,29
Signal Hill,51.020427,-114.168335,4,1,5,0,7.3,0.8,0,1089.0,3,4,1
Mount Royal,51.033124,-114.089926,17,6,1,0,-16.9,0.2,0,10123.0,46,3,15
Sunnyside,51.056006,-114.081133,21,5,6,0,13.3,1.8,0,1031.0,28,19,22
University District,51.077954,-114.123426,13,3,6,1,13.8,8.4,1,1952.0,4,5,18
Marlborough,51.056121,-113.968728,16,3,3,0,2.6,0.3,0,1531.0,10,4,22
Mission,51.033898,-114.066779,20,2,4,1,-1.7,12.5,0,2547.0,129,15,10
Sunnyside,51.055015,-114.087186,16,5,6,0,18.0,1.2,0,1031.0,28,19,24
Forest Lawn,51.043495,-113.97145,21,4,8,0,6.2,0.3,0,2420.0,8,4,8
Hillhurst,51.057278,-114.089106,14,6,8,0,18.3,3.8,0,11663.0,44,7,20
17th Avenue SW,51.041561,-114.078597,5,6,11,0,-1.6,0.8,0,10501.0,66,8,2
Signal Hill,51.018559,-114.169615,9,2,5,0,18.7,8.7,0,1089.0,3,4,12
Bankview,51.035448,-114.091476,22,5,6,0,15.9,3.7,0,3178.0,18,7,17
Marlborough,51.050036,-113.973151,18,4,11,0,-2.0,1.0,0,1531.0,10,4,14
University District,51.077147,-114.122698,0,2,5,0,4.4,7.0,0,1952.0,4,5,3
Victoria Park,51.036767,-114.052357,3,3,11,0,-2.0,0.4,0,13659.0,54,25,1
Ramsay,51.036904,-114.032586,0,4,4,0,8.5,0.3,0,4208.0,75,13,4
Bankview,51.03614,-114.089709,19,2,9,0,21.3,9.7,0,3178.0,18,7,13
McKenzie Towne,50.922872,-113.958819,18,0,11,0,-6.9,1.0,0,1688.0,10,1,6
Downtown Commercial Core,51.045842,-114.067391,5,3,2,0,-5.1,0.6,0,9194.0,132,27,2
Chinatown,51.050436,-114.071465,4,3,1,0,-15.5,0.4,1,14759.0,49,10,2
Sunalta,51.043964,-114.086932,11,5,5,0,8.8,4.0,0,2854.0,63,15,14
Signal Hill,51.020561,-114.165401,7,1,1,0,-10.7,0.9,0,1089.0,3,4,5
Crowfoot,51.125132,-114.161587,11,1,12,0,-4.1,1.3,0,1289.0,9,6,5
Cliff Bungalow,51.034602,-114.075463,15,6,2,0,-4.6,1.2,0,2836.0,77,7,8
Bowness,51.088172,-114.189588,8,2,9,0,11.2,3.2,1,677.0,6,6,19
Beltline,51.038066,-114.070989,0,1,10,0,2.4,3.9,0,12253.0,72,21,6
Crowfoot,51.124823,-114.165983,6,4,5,0,14.2,10.6,0,1289.0,9,6,2
Mission,51.03216,-114.065822,16,0,10,0,8.0,1.8,1,2547.0,129,15,47
Downtown Commercial Core,51.049091,-114.065075,18,3,1,0,-15.9,0.4,1,9194.0,132,27,36
Signal Hill,51.017862,-114.172629,7,5,7,0,18.7,44.0,0,1089.0,3,4,12
Marlborough,51.057103,-113.974081,1,2,4,0,8.3,0.5,0,1531.0,10,4,1
Coventry Hills,51.154171,-114.084721,22,1,11,1,1.0,0.1,0,839.0,21,3,2
Eau Claire,51.056379,-114.071125,1,5,6,0,24.8,21.3,0,8455.0,24,4,5
Chinatown,51.052868,-114.064098,22,3,3,0,-3.4,0.4,0,14759.0,49,10,14
Bridgeland,51.058859,-114.046263,10,2,2,1,-3.8,1.3,0,7505.0,38,33,8
Coventry Hills,51.156609,-114.085299,17,2,5,0,3.7,0.6,0,839.0,21,3,10
Chinatown,51.050215,-114.067523,10,5,3,0,4.0,2.1,0,14759.0,49,10,27
Inglewood,51.036475,-114.028314,21,3,2,0,-6.5,0.1,0,2547.0,14,15,8
Mount Royal,51.032102,-114.08509,23,4,1,0,-8.7,2.2,0,10123.0,46,3,7
Sunnyside,51.056414,-114.079154,14,0,5,0,15.0,1.0,0,1031.0,28,19,16
Downtown Commercial Core,51.045753,-114.065542,17,5,12,0,-7.3,0.4,0,9194.0,132,27,23
Downtown Commercial Core,51.046255,-114.062716,13,5,6,0,22.8,1.2,1,9194.0,132,27,52
Sunnyside,51.058611,-114.085157,13,5,3,0,-0.3,0.1,0,1031.0,28,19,22
University District,51.075855,-114.132825,21,4,12,0,-10.7,0.5,0,1952.0,4,5,12
Hillhurst,51.055878,-114.089805,6,4,12,0,0.7,0.2,0,11663.0,44,7,5
Marlborough,51.054333,-113.974637,18,5,11,0,1.2,5.2,0,1531.0,10,4,17
17th Avenue SW,51.03568,-114.080771,0,4,12,0,-7.6,0.9,0,10501.0,66,8,2
Marlborough,51.05208,-113.972217,12,4,5,0,8.1,4.4,0,1531.0,10,4,15
Hillhurst,51.052897,-114.086703,9,5,5,0,17.1,16.1,0,11663.0,44,7,18
Coventry Hills,51.155067,-114.079537,16,2,2,0,-6.9,0.8,0,839.0,21,3,3
Crowfoot,51.126507,-114.15585,12,1,3,0,1.2,1.1,0,1289.0,9,6,5
Tuscany,51.126696,-114.227253,23,4,2,0,-5.7,0.1,0,425.0,14,1,1
Forest Lawn,51.043341,-113.970648,7,5,2,0,-10.2,1.2,0,2420.0,8,4,6
Mission,51.03469,-114.064238,0,4,4,1,2.8,1.2,0,2547.0,129,15,1
Crescent Heights,51.05991,-114.059136,8,3,11,0,1.1,0.3,0,4062.0,74,4,37
Marlborough,51.055053,-113.976628,7,4,9,0,14.3,0.2,0,1531.0,10,4,8
Shawnessy,50.909865,-114.067791,23,0,12,0,-13.7,0.3,0,1900.0,8,1,2
17th Avenue SW,51.035228,-114.080202,2,0,6,0,15.4,2.3,0,10501.0,66,8,2
Beltline,51.040563,-114.069701,21,2,3,0,-13.4,1.3,0,12253.0,72,21,12
Tuscany,51.131373,-114.213873,12,0,12,0,-10.0,1.7,0,425.0,14,1,1
Crowfoot,51.121776,-114.163665,4,3,3,0,5.3,5.2,0,1289.0,9,6,1
Coventry Hills,51.153625,-114.082355,1,4,10,0,13.6,0.3,0,839.0,21,3,0
Sunnyside,51.06159,-114.081684,10,6,12,0,-2.1,1.2,0,1031.0,28,19,14
Forest Lawn,51.041563,-113.975481,14,0,6,0,15.4,13.1,0,2420.0,8,4,9
University District,51.079476,-114.127445,1,5,7,0,18.7,5.5,0,1952.0,4,5,5
Bankview,51.033117,-114.084873,16,2,11,1,6.3,0.9,0,3178.0,18,7,15
Bridgeland,51.054623,-114.042968,4,0,4,0,8.9,1.6,0,7505.0,38,33,2
Bridgeland,51.056311,-114.039923,23,1,6,0,21.3,12.0,0,7505.0,38,33,12
Mount Royal,51.03383,-114.081971,20,2,2,0,-3.7,0.1,0,10123.0,46,3,15
Inglewood,51.031611,-114.031012,21,1,10,0,-4.2,3.3,0,2547.0,14,15,10
Downtown Commercial Core,51.050109,-114.06475,23,5,2,0,-7.5,0.3,0,9194.0,132,27,4
Crowfoot,51.126946,-114.157254,9,4,9,0,9.6,3.0,0,1289.0,9,6,6
Ramsay,51.037339,-114.036833,15,5,10,0,9.4,2.6,0,4208.0,75,13,13
Victoria Park,51.039943,-114.057941,1,3,3,1,2.3,0.1,0,13659.0,54,25,5
Crowfoot,51.120636,-114.155912,11,1,2,0,-8.3,0.3,0,1289.0,9,6,3
Sunalta,51.042499,-114.093704,19,5,7,0,26.2,9.9,0,2854.0,63,15,36
Cliff Bungalow,51.030058,-114.073929,22,4,3,0,4.1,0.3,0,2836.0,77,7,14
Signal Hill,51.020624,-114.165059,22,4,11,0,-4.0,0.9,0,1089.0,3,4,6
Marlborough,51.054169,-113.970856,17,5,9,0,6.3,15.8,1,1531.0,10,4,41
Inglewood,51.034249,-114.021373,4,1,8,0,12.2,5.3,1,2547.0,14,15,1
Bowness,51.086664,-114.185886,16,2,7,0,21.7,0.6,0,677.0,6,6,10
Chinatown,51.048726,-114.073346,17,3,12,0,-19.5,0.3,0,14759.0,49,10,19
Cliff Bungalow,51.033258,-114.08296,21,3,6,0,15.1,3.1,0,2836.0,77,7,10
Bowness,51.087981,-114.183309,5,0,7,0,10.9,1.6,0,677.0,6,6,0
Sunalta,51.042939,-114.090035,21,0,8,0,21.9,6.5,0,2854.0,63,15,21
Mission,51.030423,-114.064594,17,0,2,0,-17.4,1.8,0,2547.0,129,15,19
Bowness,51.086418,-114.188294,10,1,5,0,8.1,0.0,0,677.0,6,6,6
Ramsay,51.035403,-114.038461,13,2,5,0,11.0,2.6,0,4208.0,75,13,15
Coventry Hills,51.156389,-114.077422,7,2,12,0,-4.3,1.2,0,839.0,21,3,3
Marda Loop,51.028338,-114.097566,22,1,12,0,5.0,0.2,0,1451.0,7,3,11
Beltline,51.041291,-114.073627,7,2,11,0,1.8,0.7,0,12253.0,72,21,29
Sunnyside,51.056049,-114.083242,2,6,4,0,-0.6,1.1,0,1031.0,28,19,2
Sunnyside,51.058435,-114.078259,8,5,4,0,4.6,4.0,0,1031.0,28,19,14
University District,51.076584,-114.132793,22,0,5,0,3.5,11.7,0,1952.0,4,5,2
University District,51.080824,-114.13078,20,3,1,1,-3.9,0.1,0,1952.0,4,5,1
Tuscany,51.129851,-114.219746,5,0,10,0,4.7,0.5,0,425.0,14,1,0
Mission,51.034147,-114.066684,2,0,10,0,13.4,0.3,0,2547.0,129,15,0
Kensington,51.051213,-114.09101,22,6,1,0,-0.3,1.7,1,8998.0,148,16,32
Ramsay,51.035614,-114.032712,23,4,10,0,6.0,4.0,0,4208.0,75,13,7
McKenzie Towne,50.917499,-113.959655,9,4,5,0,2.5,5.0,0,1688.0,10,1,10
Cliff Bungalow,51.038795,-114.077389,15,1,9,0,10.3,3.9,0,2836.0,77,7,18
Cliff Bungalow,51.034651,-114.078969,20,4,7,0,23.1,3.1,0,2836.0,77,7,8
Forest Lawn,51.043176,-113.966416,23,1,2,0,2.4,0.0,0,2420.0,8,4,3
Chinatown,51.050162,-114.064127,20,0,3,0,4.6,0.2,0,14759.0,49,10,17
Bankview,51.030291,-114.093963,3,1,8,0,18.4,0.8,0,3178.0,18,7,1
Bowness,51.085642,-114.184875,7,1,8,0,21.0,0.7,0,677.0,6,6,9
Bowness,51.08665,-114.188317,20,1,11,0,-9.7,1.5,0,677.0,6,6,6
Shawnessy,50.909378,-114.06959,16,1,5,0,13.7,0.1,0,1900.0,8,1,12
Kensington,51.051581,-114.090106,18,5,11,0,-4.1,2.0,0,8998.0,148,16,29
Crowfoot,51.125634,-114.155387,23,4,7,0,31.9,3.0,0,1289.0,9,6,5
Chinatown,51.051218,-114.06571,5,2,5,0,8.8,2.0,0,14759.0,49,10,2
University District,51.077417,-114.130108,19,1,7,0,25.0,7.2,1,1952.0,4,5,27
Marda Loop,51.026201,-114.101064,11,0,9,0,7.7,1.1,0,1451.0,7,3,2
Crowfoot,51.127885,-114.1582,21,1,3,0,-4.3,1.6,0,1289.0,9,6,3
Sunnyside,51.060008,-114.08236,16,6,7,0,13.0,1.5,0,1031.0,28,19,24
Sunnyside,51.056421,-114.081793,10,1,7,0,23.5,12.5,0,1031.0,28,19,9
Marda Loop,51.026941,-114.091407,14,1,7,0,20.3,7.1,0,1451.0,7,3,20
Crowfoot,51.123302,-114.1562,4,4,3,0,-5.5,0.4,0,1289.0,9,6,1
Forest Lawn,51.042817,-113.971877,16,4,2,0,-3.6,1.1,0,2420.0,8,4,12
East Village,51.050991,-114.049663,15,2,7,0,15.3,3.4,0,14642.0,72,17,27
Marda Loop,51.027513,-114.096968,21,3,3,1,-2.2,2.2,0,1451.0,7,3,11
Mount Royal,51.032113,-114.086961,22,2,9,0,12.1,2.1,0,10123.0,46,3,12
17th Avenue SW,51.037711,-114.083351,15,1,6,0,17.1,9.4,0,10501.0,66,8,31
Sunnyside,51.057194,-114.07896,3,2,6,0,3.0,15.8,0,1031.0,28,19,2
Ramsay,51.03736,-114.038253,7,5,1,0,-1.7,1.2,0,4208.0,75,13,9
Tuscany,51.127605,-114.222648,14,5,1,0,-8.7,0.3,0,425.0,14,1,2
Signal Hill,51.018902,-114.162732,4,5,10,0,6.8,0.8,0,1089.0,3,4,2
Crescent Heights,51.059521,-114.069437,2,5,6,0,21.2,0.8,0,4062.0,74,4,2
Sunnyside,51.056361,-114.081192,21,5,4,0,12.7,3.2,0,1031.0,28,19,10
Tuscany,51.129425,-114.226207,8,3,11,0,-2.0,4.1,0,425.0,14,1,7
Cliff Bungalow,51.038188,-114.073382,17,2,7,0,27.5,5.2,0,2836.0,77,7,48
Inglewood,51.035741,-114.025728,13,5,3,0,-7.2,0.6,0,2547.0,14,15,18
Mission,51.031681,-114.0669,18,6,5,0,11.3,16.4,0,2547.0,129,15,31
Crescent Heights,51.055884,-114.060004,9,3,2,0,-1.1,0.2,0,4062.0,74,4,12
Mission,51.035993,-114.067383,12,2,11,0,1.9,2.3,0,2547.0,129,15,22
Signal Hill,51.015141,-114.173467,3,2,10,0,2.8,0.5,0,1089.0,3,4,1
Downtown Commercial Core,51.04934,-114.062448,3,6,8,0,24.5,2.2,1,9194.0,132,27,2
Victoria Park,51.040189,-114.061461,0,2,10,0,4.2,0.2,0,13659.0,54,25,1
Forest Lawn,51.04376,-113.971032,15,5,9,1,8.7,18.9,1,2420.0,8,4,14
Downtown Commercial Core,51.045676,-114.065068,8,1,5,0,4.9,2.2,0,9194.0,132,27,36
Inglewood,51.034552,-114.021052,1,1,6,0,22.2,5.1,0,2547.0,14,15,3
Bankview,51.034798,-114.09636,8,5,7,0,25.1,10.0,1,3178.0,18,7,32
Crescent Heights,51.057355,-114.064302,20,5,7,0,27.9,10.2,0,4062.0,74,4,35
Bowness,51.086164,-114.187916,8,6,11,0,-3.6,0.3,0,677.0,6,6,5
Sunalta,51.042521,-114.09267,16,4,1,0,-10.4,0.5,0,2854.0,63,15,11
Crescent Heights,51.058107,-114.061739,9,0,1,0,-7.0,2.9,0,4062.0,74,4,16
Shawnessy,50.909839,-114.068094,20,4,1,0,-12.3,0.2,1,1900.0,8,1,3
Chinatown,51.051944,-114.065114,7,2,1,0,-19.2,0.6,0,14759.0,49,10,9
University District,51.07572,-114.131939,16,2,8,1,22.6,10.8,0,1952.0,4,5,8
Tuscany,51.13147,-114.225809,12,0,8,0,22.1,4.3,0,425.0,14,1,8
Crescent Heights,51.06039,-114.061555,16,5,2,0,0.9,2.8,1,4062.0,74,4,45
