machine_id,temperature,vibration,pressure,rpm,power_consumption,operating_hours,age_months,maintenance_history_count,failure_within_7days,rolling_mean_temp_24h,rolling_std_vibration_24h,temp_pressure_ratio
40,68.15,1.921,4.19,1518.7,62.05,39123,23,8,0,71.25,1.8422,16.2649
38,68.32,1.095,6.64,1686.8,61.68,28195,81,13,0,73.04,2.3263,10.2892
10,67.34,3.745,4.64,1629.8,50.11,31287,81,9,0,70.93,1.2566,14.5129
3,71.88,2.184,5.59,1152.8,50.4,49978,40,16,0,69.83,0.807,12.8587
10,62.7,4.569,4.7,1561.2,74.97,31126,81,9,0,70.33,1.2588,13.3404
7,64.5,1.776,5.58,1335.9,64.26,2600,118,6,0,72.24,1.607,11.5591
44,62.84,0.916,5.35,1602.8,68.97,15324,41,3,0,67.73,0.9505,11.7458
26,68.34,0.997,4.43,1453.0,56.57,11858,95,13,0,67.57,1.4766,15.4266
24,51.42,1.389,4.69,1493.9,65.55,2568,86,13,0,74.2,2.2936,10.9638
13,90.16,7.735,3.35,1496.6,71.89,46652,72,9,1,73.0,2.9405,26.9134
37,104.74,5.584,3.7,1162.4,115.39,14560,91,13,1,69.26,1.4457,28.3081
24,75.7,7.946,4.15,1488.2,78.03,2296,86,13,0,74.44,2.506,18.241
45,55.08,0.719,6.32,1656.2,61.14,1298,30,11,0,69.38,3.0196,8.7152
40,69.86,4.643,5.83,1643.8,108.01,39422,23,8,1,71.16,1.8762,11.9828
19,60.26,0.978,5.74,1377.5,77.04,33955,75,12,0,67.08,1.5143,10.4983
1,70.81,1.191,3.99,1588.5,61.08,2305,74,9,0,72.42,2.3321,17.7469
33,67.76,4.047,3.23,1772.7,51.1,17799,109,0,1,73.82,1.6932,20.9783
40,72.97,1.769,5.23,1019.3,75.79,39031,23,8,0,71.58,1.8902,13.9522
49,68.25,4.969,6.49,1529.3,64.95,35315,62,5,0,68.35,1.2531,10.5162
41,60.18,2.353,5.37,1238.7,61.36,16691,22,7,0,66.74,2.1654,11.2067
1,49.73,2.627,5.69,1378.3,81.71,2520,74,9,0,71.91,2.3019,8.7399
28,78.37,2.155,4.85,1754.6,57.02,47910,40,2,0,69.87,3.1246,16.1588
35,73.24,2.298,6.44,1270.5,69.02,8224,57,10,0,68.85,1.6864,11.3727
19,63.9,1.839,5.66,1506.1,26.98,34002,75,12,0,67.32,1.5189,11.2898
41,85.77,1.622,5.7,1602.0,51.75,16917,22,7,0,67.71,2.1746,15.0474
34,71.58,1.643,6.21,1250.1,50.4,37205,12,19,0,67.66,1.3788,11.5266
34,62.03,4.523,5.77,1146.1,44.39,36966,12,19,0,67.69,1.419,10.7504
36,71.65,2.699,5.22,1492.2,55.34,32391,32,13,0,71.08,2.8813,13.7261
50,70.66,4.141,6.73,1589.2,38.06,22491,21,3,0,71.78,1.9607,10.4993
40,73.31,4.235,4.83,1611.2,47.73,39471,23,8,0,72.16,1.8998,15.1781
2,72.43,3.093,6.47,1172.2,56.39,6616,88,17,0,71.15,2.7635,11.1947
45,65.97,2.198,6.4,1644.3,59.66,1329,30,11,0,69.44,3.0009,10.3078
30,72.88,3.167,5.88,1268.8,34.67,30943,90,2,0,66.05,1.3237,12.3946
22,57.71,2.692,6.46,1163.6,64.46,25088,35,6,0,72.36,3.3376,8.9334
42,68.04,1.47,5.88,1880.3,52.57,5530,63,17,0,70.35,2.056,11.5714
20,72.89,1.849,6.06,1252.4,63.68,24578,31,3,0,69.8,2.3117,12.0281
11,74.81,1.305,5.85,1423.8,57.24,39826,84,14,0,68.81,2.5643,12.788
16,63.57,4.203,5.56,997.9,40.4,3455,83,12,0,71.23,1.9226,11.4335
12,69.4,5.942,6.15,1408.4,60.49,32655,111,6,0,67.21,1.8951,11.2846
7,68.85,2.113,5.36,1138.6,51.22,3009,118,6,0,72.26,1.6162,12.8451
20,60.47,1.582,5.84,1634.9,69.29,25002,31,3,0,69.21,2.3205,10.3545
34,66.3,1.623,5.24,1284.6,43.42,37056,12,19,0,67.67,1.4379,12.6527
22,61.82,0.846,5.79,1332.9,46.05,25015,35,6,0,72.17,3.376,10.677
16,80.54,1.368,4.1,1496.6,61.4,3120,83,12,0,71.6,1.9373,19.6439
9,75.53,1.633,4.37,1005.7,58.54,28552,28,7,0,72.2,1.6445,17.2838
36,70.47,1.904,5.15,1406.2,72.05,32382,32,13,0,70.82,2.8854,13.6835
34,78.23,2.341,4.46,1371.6,56.02,36820,12,19,0,67.72,1.4047,17.5404
15,60.13,2.566,5.28,1651.2,49.58,12524,110,16,0,68.33,1.2625,11.3883
30,67.9,5.507,4.93,1281.6,61.0,30627,90,2,0,66.44,1.4635,13.7728
17,75.59,2.401,5.31,1272.2,63.39,48758,49,0,0,72.31,2.9947,14.2354
41,69.27,1.743,5.45,1292.9,45.56,16956,22,7,0,68.17,2.18,12.7101
40,70.19,6.405,5.49,1439.0,45.22,39360,23,8,0,72.5,2.0224,12.7851
6,67.7,1.865,5.51,1427.4,58.42,28457,71,2,0,70.83,2.2967,12.2868
22,69.78,2.219,5.09,1646.2,71.11,25191,35,6,0,72.32,3.3798,13.7092
4,76.63,0.752,5.42,1536.1,60.03,31450,45,1,0,67.65,1.8575,14.1384
41,68.51,2.69,4.71,1431.0,52.14,16666,22,7,0,68.69,2.1776,14.5456
29,68.15,1.374,5.42,1482.9,74.13,37112,18,13,0,69.04,1.8722,12.5738
15,80.09,2.477,5.22,1369.7,59.2,12878,110,16,0,69.19,1.2601,15.3429
18,66.87,3.031,5.74,1779.1,63.76,33046,65,18,0,70.65,1.4244,11.6498
27,73.23,2.174,6.26,1648.4,49.09,1962,52,16,0,67.5,1.3899,11.6981
43,60.33,1.026,5.97,1229.3,62.64,22482,106,18,0,71.03,3.3204,10.1055
42,69.29,1.953,6.01,1770.7,49.37,5907,63,17,0,70.2,2.0499,11.5291
32,53.13,2.773,6.02,1614.6,67.93,26104,56,0,0,68.84,2.5449,8.8256
1,73.88,2.094,6.05,1499.4,44.77,2532,74,9,0,70.68,1.7163,12.2116
47,68.64,1.855,5.52,1364.3,71.4,18017,55,7,0,74.7,1.9531,12.4348
48,69.44,3.036,5.13,1534.5,58.45,29808,115,7,0,74.8,2.4614,13.5361
1,80.24,2.582,6.11,1321.7,64.65,2642,74,9,0,71.02,1.698,13.1326
3,106.77,2.805,2.97,1266.5,110.17,50013,40,16,1,70.88,0.8026,35.9495
12,58.65,1.999,5.29,1823.3,56.48,32396,111,6,0,66.72,1.8906,11.087
8,57.64,3.02,5.39,1283.0,50.41,39526,98,4,0,68.51,3.9081,10.6939
50,66.94,1.217,6.0,1591.4,44.79,22116,21,3,0,71.71,1.9854,11.1567
4,84.24,2.089,6.39,1799.6,52.76,31789,45,1,0,68.44,1.7106,13.1831
26,62.72,2.902,5.96,1751.3,50.67,12009,95,13,0,67.15,1.4626,10.5235
17,60.88,4.2,5.99,1181.4,49.65,48877,49,0,0,72.16,2.9478,10.1636
43,82.68,1.862,5.48,1263.3,54.53,22124,106,18,0,72.13,3.2876,15.0876
38,70.96,1.428,5.67,1535.4,52.59,28565,81,13,0,73.23,2.3194,12.515
27,68.89,2.365,6.66,1520.9,52.51,2087,52,16,0,67.62,1.358,10.3438
7,69.76,2.428,3.75,1419.3,35.02,2953,118,6,0,72.31,1.6151,18.6027
4,83.9,2.798,5.96,1591.4,63.5,31519,45,1,0,69.35,1.6825,14.0772
17,54.01,2.857,5.96,1235.7,46.84,48777,49,0,0,71.46,2.9485,9.0621
14,53.39,3.343,6.15,1309.8,53.8,32769,41,2,0,65.45,1.8483,8.6813
50,72.05,4.487,5.51,1104.9,25.05,22515,21,3,0,70.84,1.8803,13.0762
2,72.11,1.841,5.28,1321.3,58.96,6895,88,17,0,71.44,2.7682,13.6572
25,86.45,3.999,3.25,1588.3,97.71,8751,25,2,1,71.66,1.5479,26.6
10,71.34,1.066,5.57,1383.0,64.4,31172,81,9,0,70.32,1.2762,12.8079
50,65.13,3.037,5.25,1276.4,62.63,22096,21,3,0,70.42,1.8793,12.4057
11,72.44,0.664,3.83,1502.2,52.97,39904,84,14,0,68.96,2.6351,18.9138
29,70.32,1.877,5.54,1433.3,52.37,36763,18,13,0,68.88,1.8811,12.6931
49,68.43,2.365,5.2,1457.8,38.25,35012,62,5,0,68.55,1.258,13.1596
14,79.67,2.645,7.03,1208.3,80.98,32757,41,2,0,65.84,1.8296,11.3329
39,73.67,1.574,5.3,1342.3,56.27,34013,15,13,0,68.74,2.5799,13.9
30,84.94,25.285,3.03,1596.2,76.14,30846,90,2,1,66.67,4.893,28.033
45,74.78,2.589,5.18,1045.0,69.96,986,30,11,0,69.78,2.993,14.4363
28,78.12,3.229,5.86,1376.5,70.67,47940,40,2,0,70.18,3.1247,13.3311
47,65.62,1.807,4.03,1619.1,45.84,18101,55,7,0,72.67,1.9568,16.2829
7,66.41,3.444,5.7,1417.3,63.6,2864,118,6,0,72.09,1.6107,11.6509
29,58.76,2.156,4.03,1521.2,62.38,36811,18,13,0,68.39,1.8734,14.5806
18,61.36,1.189,5.57,1822.5,69.6,32917,65,18,0,69.79,1.4271,11.0162
48,95.81,8.921,3.73,1377.3,124.82,29603,115,7,1,76.43,2.6923,25.6863
14,77.1,3.033,4.25,1585.1,113.3,32905,41,2,1,66.62,1.7927,18.1412
32,68.1,0.795,4.96,1597.2,73.85,25876,56,0,0,67.38,2.3189,13.7298
13,95.17,15.655,3.21,1713.1,101.2,47112,72,9,1,74.25,3.8073,29.648
14,73.62,3.068,5.4,1553.4,50.34,33054,41,2,0,66.88,1.7928,13.6333
24,59.33,1.403,7.0,1544.1,66.65,2510,86,13,0,73.69,2.529,8.4757
13,56.28,2.315,6.15,1179.0,61.28,47069,72,9,0,74.02,3.5044,9.1512
21,65.71,2.158,6.27,1649.0,58.48,41613,7,11,0,67.97,2.1299,10.4801
33,89.38,2.311,5.46,1617.4,45.65,17429,109,0,0,74.39,1.684,16.37
22,58.97,2.513,5.23,1594.5,62.37,25168,35,6,0,71.97,3.3422,11.2753
8,63.88,1.372,5.88,1436.5,32.39,39643,98,4,0,68.09,3.9267,10.8639
22,78.02,1.913,5.7,1588.1,50.48,25202,35,6,0,71.98,3.3332,13.6877
26,74.27,3.556,5.72,1390.0,39.72,11805,95,13,0,67.56,1.4488,12.9843
32,67.32,2.585,7.22,1433.7,68.31,26228,56,0,0,67.43,2.2939,9.3241
6,72.49,1.34,6.09,1514.5,61.13,28297,71,2,0,70.62,2.3266,11.9031
48,87.3,7.51,2.84,1116.7,93.96,29882,115,7,1,76.65,2.0836,30.7394
14,77.96,3.478,4.72,1216.8,52.57,33097,41,2,0,67.09,1.7805,16.5169
1,70.27,1.865,5.95,1613.0,53.49,2491,74,9,0,71.22,1.5594,11.8101
13,59.88,2.639,5.01,1762.8,62.54,46859,72,9,0,73.47,3.4898,11.9521
19,60.47,0.953,5.64,1599.6,32.71,34021,75,12,0,67.13,1.5537,10.7216
26,73.55,3.964,6.09,1716.1,71.7,12041,95,13,0,67.94,1.47,12.0772
39,71.84,1.549,5.98,1750.8,44.55,34136,15,13,0,69.11,2.5951,12.0134
38,71.32,1.073,7.13,1261.9,36.33,28501,81,13,0,73.44,2.3575,10.0028
38,84.48,1.643,5.58,1267.3,51.57,28242,81,13,0,74.04,2.3813,15.1398
17,66.49,0.76,4.72,1696.6,53.67,48966,49,0,0,71.2,2.9626,14.0869
36,64.61,4.355,4.17,1895.9,34.6,32371,32,13,0,70.41,1.7911,15.494
33,68.86,1.93,4.96,1742.3,51.49,17410,109,0,0,74.06,1.6835,13.8831
26,61.46,2.701,6.73,1559.2,59.9,11896,95,13,0,67.79,1.4519,9.1322
18,54.8,1.46,4.2,963.6,49.13,33054,65,18,0,69.31,1.4375,13.0476
12,74.39,1.674,5.61,1740.0,76.36,32619,111,6,0,67.37,1.8925,13.2602
46,65.44,4.881,5.87,1399.7,78.07,11085,19,9,0,69.96,2.5926,11.1482
41,69.61,5.158,5.86,1457.5,55.6,16743,22,7,0,68.65,2.2424,11.8788
37,76.96,2.136,6.09,1407.0,42.85,14640,91,13,0,69.9,1.4469,12.6371
39,72.01,0.675,6.33,1442.5,67.82,34308,15,13,0,69.49,2.6396,11.376
27,69.38,1.97,4.09,1138.4,61.45,2076,52,16,0,68.02,1.3379,16.9633
25,64.67,4.628,6.41,1285.8,55.91,9063,25,2,0,71.74,1.6167,10.0889
49,68.1,2.991,4.96,1583.4,65.96,35233,62,5,0,68.24,1.2556,13.7298
44,93.25,3.48,5.01,2180.9,100.48,15219,41,3,1,68.65,0.9666,18.6128
24,64.27,2.156,5.73,1222.9,55.56,2531,86,13,0,73.27,2.5031,11.2164
36,66.32,1.996,5.33,1512.5,59.01,32335,32,13,0,70.0,1.7792,12.4428
37,89.91,19.023,2.89,1684.1,75.44,14288,91,13,1,70.64,3.6744,31.1107
23,62.13,1.175,6.27,1462.6,51.93,6405,25,12,0,68.26,2.5599,9.9091
22,69.84,5.414,5.44,1265.8,63.93,25289,35,6,0,71.67,3.3296,12.8382
42,61.33,1.209,5.47,1658.2,77.87,5938,63,17,0,69.89,2.0517,11.2121
42,67.84,1.137,6.17,1359.9,62.67,5760,63,17,0,70.09,2.0697,10.9951
47,57.29,1.861,7.26,1379.3,51.43,17792,55,7,0,71.98,1.9643,7.8912
34,74.84,1.95,4.47,1683.0,42.64,37175,12,19,0,68.25,1.3369,16.7427
39,76.71,2.115,2.39,1613.9,99.45,33938,15,13,1,68.27,2.4374,32.0962
2,63.36,3.847,4.95,1413.8,54.06,6948,88,17,0,70.85,2.762,12.8
12,66.44,1.4,4.87,1286.3,17.69,32168,111,6,0,66.81,1.8572,13.6427
10,72.58,3.249,6.94,1592.7,73.54,31095,81,9,0,70.08,1.2779,10.4582
38,63.28,3.943,5.39,1383.8,79.89,28507,81,13,0,73.79,2.3146,11.7403
33,62.56,0.746,4.75,1838.7,65.54,17518,109,0,0,73.93,1.7238,13.1705
25,73.9,2.163,4.44,1157.6,37.99,9102,25,2,0,71.88,1.6116,16.6441
32,65.86,3.679,5.97,1487.3,57.99,26028,56,0,0,67.76,2.2981,11.0318
33,70.1,1.394,6.7,1300.3,50.25,17819,109,0,0,74.61,1.7206,10.4627
48,65.36,2.376,6.54,901.5,75.59,29989,115,7,0,76.67,2.062,9.9939
20,70.28,3.586,4.4,1323.1,77.16,24663,31,3,0,68.89,2.3086,15.9727
40,72.77,1.255,6.43,1623.6,73.89,39098,23,8,0,72.53,2.0555,11.3173
48,63.25,3.036,6.95,1750.9,56.75,29809,115,7,0,76.74,2.0256,9.1007
10,66.29,1.393,6.31,1319.7,61.79,31175,81,9,0,70.26,1.2618,10.5055
38,65.38,3.306,4.62,1488.7,71.08,28479,81,13,0,74.13,2.2928,14.1515
7,65.75,3.304,5.23,1518.5,61.7,2902,118,6,0,72.12,1.6128,12.5717
46,80.15,1.763,6.68,1681.8,48.14,11222,19,9,0,70.49,2.5993,11.9985
12,68.38,2.196,3.98,1582.8,34.75,32330,111,6,0,67.58,1.8029,17.1809
47,70.86,1.679,6.09,1343.1,52.12,18083,55,7,0,71.95,1.9118,11.6355
46,81.21,7.918,4.7,822.1,84.38,11173,19,9,1,70.58,2.724,17.2787
36,67.02,0.941,6.9,1231.6,67.78,32445,32,13,0,69.63,1.8155,9.713
8,58.33,4.814,5.25,1674.9,36.02,39906,98,4,0,67.68,3.9257,11.1105
49,97.97,10.403,3.57,1981.5,98.3,35065,62,5,1,69.16,1.952,27.4426
36,63.65,2.115,3.94,1378.7,58.94,32404,32,13,0,69.35,1.806,16.1548
34,49.22,1.585,4.53,1463.2,75.44,36832,12,19,0,67.03,1.3509,10.8653
9,69.36,4.408,3.73,1267.4,46.27,28543,28,7,0,72.91,1.4943,18.5952
21,58.55,1.032,3.99,1330.2,31.33,41442,7,11,0,67.95,1.9047,14.6742
16,61.15,1.51,6.72,1346.0,58.57,3022,83,12,0,71.62,1.9521,9.0997
12,67.58,6.181,5.53,1216.6,35.04,32238,111,6,0,67.56,1.9092,12.2206
27,68.17,1.435,5.81,1292.6,34.02,2369,52,16,0,67.95,1.3585,11.7332
19,66.21,3.728,5.1,1398.3,58.85,33943,75,12,0,67.24,1.5444,12.9824
13,75.24,5.506,4.05,1843.9,73.25,47123,72,9,1,73.85,3.4766,18.5778
29,78.09,0.476,5.72,1634.7,59.97,37007,18,13,0,68.77,1.9225,13.6521
14,59.85,3.347,5.96,1897.7,50.13,33014,41,2,0,67.28,1.781,10.0419
38,74.47,1.265,5.81,785.3,68.2,28313,81,13,0,74.0,2.321,12.8176
11,65.03,1.206,5.17,1715.9,58.73,39851,84,14,0,68.25,2.6414,12.5783
16,104.74,9.141,3.59,1377.8,99.0,3408,83,12,1,73.21,2.2483,29.1755
35,74.32,2.87,5.8,1321.9,46.45,8216,57,10,0,68.81,1.6705,12.8138
26,68.55,1.376,5.15,1581.0,61.32,12068,95,13,0,67.9,1.4134,13.3107
30,78.97,4.642,5.57,1211.1,39.5,30872,90,2,0,65.99,4.8244,14.1777
48,68.5,2.657,4.23,1681.4,50.06,29642,115,7,0,76.53,2.0358,16.1939
26,73.58,1.194,5.35,1046.0,38.93,11866,95,13,0,68.28,1.4411,13.7533
8,61.45,2.85,5.5,1820.4,38.48,39868,98,4,0,67.43,3.9119,11.1727
47,69.48,2.044,5.78,1591.2,50.58,18090,55,7,0,71.3,1.8836,12.0208
14,57.32,1.162,5.95,1339.6,42.39,33068,41,2,0,67.34,1.8093,9.6336
18,60.78,1.793,4.94,1841.6,50.31,33088,65,18,0,67.05,1.4407,12.3036
40,73.63,4.947,5.68,997.3,44.07,39000,23,8,0,72.83,2.087,12.963
7,67.12,2.577,5.45,1359.4,62.04,2880,118,6,0,72.25,1.6111,12.3156
4,70.55,2.48,5.08,1467.5,63.26,31601,45,1,0,69.96,1.674,13.8878
33,63.23,1.847,7.0,1290.2,47.24,17864,109,0,0,74.08,1.6186,9.0329
14,81.84,2.2,5.21,1286.6,54.27,32783,41,2,0,67.93,1.7875,15.7083
46,69.07,1.779,5.47,1350.0,65.39,11347,19,9,0,70.58,2.7387,12.6271
18,73.47,1.054,5.83,1385.0,45.94,32977,65,18,0,67.55,1.4467,12.6021
47,58.44,1.702,4.55,1614.3,55.97,17790,55,7,0,70.92,1.8733,12.844
18,66.64,1.749,5.99,1271.8,40.76,33120,65,18,0,67.45,1.4438,11.1252
43,73.19,3.549,6.32,1349.3,70.55,22032,106,18,0,72.41,3.2585,11.5807
43,66.38,2.926,5.38,1252.8,59.2,22482,106,18,0,72.12,3.2026,12.3383
28,68.15,5.426,5.2,1475.4,44.66,48089,40,2,0,69.61,3.1208,13.1058
50,63.65,2.613,5.31,1420.0,59.45,22354,21,3,0,70.19,1.8711,11.9868
32,82.05,1.618,7.18,1491.6,59.12,26021,56,0,0,67.85,2.313,11.4276
24,53.94,1.509,5.8,1262.9,37.75,2180,86,13,0,72.51,2.5251,9.3
43,70.15,2.028,4.79,1116.0,55.04,22056,106,18,0,72.09,3.2065,14.6451
10,72.95,3.299,4.97,1246.4,56.68,31361,81,9,0,69.92,1.2563,14.6781
28,77.21,2.322,4.93,1262.3,56.22,48061,40,2,0,70.29,3.1226,15.6613
31,69.06,2.863,5.51,1269.2,54.04,8253,56,3,0,70.7,1.1334,12.5336
27,62.79,6.8,4.08,1192.0,48.01,2036,52,16,0,67.92,1.5502,15.3897
20,69.07,2.233,5.0,1374.3,68.95,24975,31,3,0,69.16,2.2923,13.814
12,62.47,2.437,4.26,1579.5,60.67,32306,111,6,0,66.91,1.8573,14.6643
3,61.37,3.704,5.55,1641.7,77.18,49957,40,16,0,70.43,0.8694,11.0577
35,62.14,1.491,6.49,1488.6,58.12,8465,57,10,0,68.2,1.6774,9.5747
48,75.11,2.178,3.88,1426.6,43.88,29559,115,7,0,76.78,2.0119,19.3582
48,70.42,4.101,5.06,1375.7,49.12,29888,115,7,0,77.08,1.9959,13.917
15,67.55,1.142,5.11,1339.4,35.86,12654,110,16,0,69.24,1.2971,13.2192
10,66.48,3.219,4.82,1164.3,61.85,31030,81,9,0,69.97,1.2456,13.7925
42,67.09,2.609,4.73,1555.6,48.53,5874,63,17,0,69.69,2.0419,14.1839
20,60.2,0.888,5.26,1368.0,38.82,24604,31,3,0,67.61,1.0335,11.4449
10,100.5,11.348,3.47,1371.5,85.14,31328,81,9,1,71.56,2.032,28.9625
31,78.76,2.557,5.53,1482.3,62.16,8286,56,3,0,70.33,1.1129,14.2423
5,76.29,3.244,4.5,1459.7,66.48,31189,49,5,0,69.0,1.5774,16.9533
45,64.02,7.639,4.31,1531.7,43.11,1364,30,11,0,69.78,3.1275,14.8538
47,54.35,1.255,6.95,1826.8,53.91,17979,55,7,0,70.19,1.8831,7.8201
8,68.85,1.34,4.97,1468.2,48.29,39503,98,4,0,67.58,3.8857,13.8531
21,76.62,3.885,5.61,1380.6,71.08,41396,7,11,0,68.85,1.9109,13.6578
29,76.6,1.048,6.63,1519.8,46.1,36835,18,13,0,68.86,1.9533,11.5535
37,59.88,3.293,6.19,1168.7,52.42,14737,91,13,0,69.68,3.6383,9.6737
15,61.57,2.196,5.21,1439.3,52.78,12653,110,16,0,68.45,1.2838,11.8177
25,94.86,7.633,2.33,1732.0,83.06,9047,25,2,1,72.92,1.9255,40.7124
17,69.88,2.924,4.16,1438.7,50.02,49157,49,0,0,71.04,2.9331,16.7981
42,106.4,17.148,3.48,2013.3,67.04,5681,63,17,1,71.89,3.5817,30.5747
48,75.17,2.906,5.02,1828.2,48.91,29826,115,7,0,76.01,1.9883,14.9741
23,97.8,8.761,3.97,1292.9,74.36,6340,25,12,1,70.16,2.8216,24.6348
39,67.16,1.235,6.23,1634.2,38.99,33989,15,13,0,68.69,2.443,10.7801
7,62.48,0.834,6.85,1539.0,70.79,2864,118,6,0,72.04,1.6457,9.1212
36,96.23,10.306,5.3,2184.6,100.96,32280,32,13,1,69.18,2.0041,18.1566
17,95.18,1.0,1.78,1986.1,91.65,48738,49,0,1,71.94,2.9503,53.4719
24,67.37,1.676,6.15,1392.1,42.41,2331,86,13,0,71.66,2.5117,10.9545
19,67.02,2.143,5.23,1248.0,46.29,34165,75,12,0,67.33,1.5335,12.8145
14,66.25,2.213,5.32,1435.0,52.36,32903,41,2,0,67.31,1.4084,12.453
17,77.27,1.454,5.13,1396.8,58.78,48910,49,0,0,72.24,2.9668,15.0624
16,71.79,5.846,4.36,1064.1,43.03,3419,83,12,0,73.28,2.2769,16.4656
31,69.46,4.847,4.51,1622.6,47.47,8415,56,3,0,70.55,1.2418,15.4013
41,65.9,0.737,5.97,1406.7,52.49,16621,22,7,0,68.03,2.2689,11.0385
49,76.03,1.467,5.8,1716.8,44.67,35078,62,5,0,69.01,1.9888,13.1086
42,83.34,0.716,5.65,1497.5,52.08,5942,63,17,0,71.72,3.598,14.7504
9,55.39,2.164,7.03,1391.8,61.62,28750,28,7,0,71.82,1.4895,7.8791
2,63.27,1.737,5.13,1423.2,47.55,6729,88,17,0,70.68,2.7707,12.3333
23,72.18,1.858,5.85,1023.7,78.52,6541,25,12,0,69.74,2.8193,12.3385
13,69.62,4.111,5.31,953.0,59.31,46832,72,9,0,73.71,3.4766,13.1111
24,62.78,2.889,5.9,1394.0,47.78,2584,86,13,0,71.16,2.5103,10.6407
9,55.11,1.438,5.75,1511.8,41.23,28819,28,7,0,71.56,1.4753,9.5843
10,65.17,2.122,5.83,1602.3,67.46,31095,81,9,0,71.0,2.0434,11.1784
11,88.03,2.929,4.76,1458.0,57.78,39926,84,14,0,68.77,2.6398,18.4937
49,68.61,1.216,6.28,1580.0,52.85,34920,62,5,0,69.52,2.0301,10.9252
18,79.95,1.58,5.81,1341.1,64.48,32780,65,18,0,67.85,1.4505,13.7608
29,59.34,0.994,6.19,1206.8,52.46,36964,18,13,0,68.27,1.9871,9.5864
14,68.68,1.693,6.93,1701.8,51.27,32811,41,2,0,67.57,1.4227,9.9105
44,60.05,1.452,4.46,1497.9,57.59,15323,41,3,0,68.59,0.9771,13.4641
12,60.91,1.857,7.5,1416.0,59.66,32361,111,6,0,66.82,1.8435,8.1213
38,65.32,2.6,6.01,1562.2,50.77,28460,81,13,0,73.51,2.3303,10.8686
4,79.28,2.715,4.59,1456.1,43.84,31901,45,1,0,70.86,1.6717,17.2723
28,59.52,2.423,7.07,1257.0,67.18,47693,40,2,0,70.37,3.1284,8.4187
25,54.13,3.058,4.43,1048.5,55.5,9155,25,2,0,72.72,1.9101,12.219
16,61.73,1.94,5.26,1714.6,67.4,3095,83,12,0,73.36,2.3037,11.7357
34,71.49,3.529,3.56,1570.7,45.42,37004,12,19,0,66.9,1.3341,20.0815
24,56.02,3.368,5.44,1231.7,24.68,2559,86,13,0,70.3,2.4976,10.2978
12,63.6,2.17,5.91,1602.5,35.27,32489,111,6,0,66.54,1.8045,10.7614
32,50.5,1.697,5.7,1247.8,71.66,26123,56,0,0,66.82,2.293,8.8596
21,64.77,2.843,5.12,1337.3,32.72,41212,7,11,0,68.15,1.9056,12.6504
45,64.16,4.922,6.23,1341.1,68.82,910,30,11,0,69.54,3.0763,10.2986
1,68.63,2.55,5.11,1361.4,53.73,2476,74,9,0,71.27,1.5588,13.4305
41,59.78,2.658,5.44,1166.7,48.47,16634,22,7,0,67.35,2.2638,10.989
13,77.34,1.34,5.21,1541.2,54.94,46657,72,9,0,73.69,3.5194,14.8445
25,61.85,2.706,5.08,1161.9,64.43,9161,25,2,0,72.61,1.9023,12.1752
34,69.85,2.146,5.78,1631.8,52.01,37005,12,19,0,67.25,1.3366,12.0848
6,69.8,2.655,5.85,1287.3,37.58,28406,71,2,0,70.42,2.3277,11.9316
42,68.81,2.846,4.45,1494.8,66.24,5624,63,17,0,71.89,3.5971,15.4629
24,72.29,3.326,5.24,1516.9,82.43,2278,86,13,0,69.95,2.2838,13.7958
4,77.52,2.839,5.95,1717.7,52.82,31474,45,1,0,71.29,1.6405,13.0286
16,74.55,4.358,4.94,1443.6,61.83,3081,83,12,0,72.41,2.225,15.0911
46,62.08,1.997,6.15,1754.4,50.25,11315,19,9,0,70.32,2.754,10.0943
29,64.84,0.889,4.31,1664.3,36.1,36954,18,13,0,68.11,2.0204,15.0441
28,65.74,1.71,5.28,1687.4,54.66,47728,40,2,0,70.16,3.1087,12.4508
45,71.25,3.798,5.72,1330.6,43.41,932,30,11,0,69.4,3.0671,12.4563
23,71.9,2.068,4.27,1442.1,35.42,6266,25,12,0,70.03,2.7975,16.8384
42,66.2,3.585,5.35,1337.8,45.39,5718,63,17,0,72.01,3.5919,12.3738
27,82.83,11.662,4.33,1959.4,99.44,2141,52,16,1,68.74,2.3506,19.1293
15,56.6,1.55,5.22,1309.6,51.55,12614,110,16,0,68.2,1.2915,10.8429
50,61.35,1.825,6.3,1206.9,65.37,22133,21,3,0,69.12,1.8611,9.7381
47,66.9,1.398,5.48,1693.1,54.08,17662,55,7,0,70.74,1.8943,12.208
41,72.55,2.324,5.61,1365.0,48.44,16724,22,7,0,68.54,2.2638,12.9323
35,76.06,2.379,5.18,1534.0,51.87,8157,57,10,0,68.29,1.6362,14.6834
2,51.69,4.054,6.05,1237.4,68.69,6931,88,17,0,69.59,2.773,8.5438
42,61.92,3.462,4.12,1149.7,68.58,5711,63,17,0,71.87,3.588,15.0291
44,64.74,3.926,6.06,1469.0,64.41,15614,41,3,0,68.38,1.0117,10.6832
17,73.64,2.808,4.74,1363.6,58.29,49050,49,0,0,71.96,2.9556,15.5359
17,69.57,2.643,5.15,1294.0,46.47,48856,49,0,0,72.08,2.9172,13.5087
44,64.02,4.424,5.8,1191.3,51.62,15527,41,3,0,68.27,1.0814,11.0379
2,68.81,1.792,4.73,1715.6,60.95,7023,88,17,0,69.66,2.7803,14.5476
