gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.23,807.46,0
Male,0,Yes,No,61,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,92.59,5649.61,0
Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,39.0,624.49,0
Female,0,Yes,Yes,44,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,111.45,4881.03,0
Male,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),23.16,110.65,0
Female,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),91.73,1556.25,1
Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,66.42,223.01,0
Male,0,No,No,4,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),49.36,174.57,0
Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),18.0,407.27,0
Male,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.51,2867.06,1
Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.78,328.17,0
Female,0,Yes,No,20,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),63.9,1355.36,0
Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),78.93,4947.84,1
Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.0,797.87,0
Male,0,Yes,Yes,0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),54.13,0.0,1
Male,0,Yes,No,33,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.33,2112.19,0
Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,77.22,61.92,0
Female,0,No,Yes,72,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),68.29,4953.33,0
Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,41.96,1230.59,0
Female,1,No,No,20,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,109.36,2217.36,1
Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,50.97,879.87,0
Female,0,No,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,78.84,2114.46,0
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),58.29,213.7,1
Male,1,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),46.62,3418.43,0
Female,1,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),96.25,2992.75,0
Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,72.69,465.62,0
Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,395.18,0
Male,0,No,No,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,73.73,364.51,1
Female,0,No,No,0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),45.99,0.0,1
Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,514.91,0
Male,0,Yes,Yes,33,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,3129.72,0
Female,0,No,Yes,28,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),41.89,1153.82,0
Female,0,No,No,6,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),72.67,401.31,0
Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),92.39,2664.76,0
Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),57.53,0.0,0
Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,72.34,2134.85,0
Male,1,Yes,No,25,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,44.38,1160.52,0
Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),97.92,3387.49,1
Male,0,No,Yes,72,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),59.35,4276.3,0
Male,0,No,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.92,4821.48,0
Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,109.96,7937.94,1
Female,1,Yes,No,72,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,1201.18,0
Female,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),44.24,2138.04,0
Female,0,Yes,No,72,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),59.62,4288.91,0
Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,68.63,4340.5,0
Male,0,No,No,41,No,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),83.26,3488.08,0
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),101.42,204.98,0
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),42.44,21.13,1
Male,0,No,No,58,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,58.75,3509.91,0
Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),98.45,2041.25,0
Female,0,Yes,No,53,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,74.94,4009.28,0
Female,1,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),18.0,250.66,0
Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,245.63,0
Female,1,No,No,38,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.13,1897.94,0
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,81.36,5845.33,0
Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,80.8,73.26,1
Female,0,No,Yes,63,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),38.01,2296.13,0
Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,84.71,4126.59,0
Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),72.36,845.81,0
Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.36,403.38,1
Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.76,0.17,1
Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),18.0,0.0,0
Female,0,Yes,No,20,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,29.07,581.62,0
Female,0,No,No,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),18.0,38.36,1
Male,0,Yes,No,6,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.4,75.15,0
Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),115.18,7007.32,0
Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),52.8,1415.49,0
Female,0,Yes,No,32,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,18.0,625.92,0
Male,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),77.36,402.35,0
Female,0,No,No,56,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,4182.58,0
Male,0,No,No,64,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),70.59,4490.17,0
Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.6,1027.96,0
Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),83.48,5945.1,0
Male,0,No,Yes,59,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),31.87,1826.73,1
Male,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),88.61,3712.16,1
Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),91.34,3818.46,1
Female,0,No,Yes,3,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,62.87,129.99,1
Male,0,Yes,No,10,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,20.87,282.4,0
Male,0,Yes,No,2,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.87,246.19,1
Female,1,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),47.29,0.0,1
Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),73.03,415.64,1
Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.52,5801.16,1
Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,40.51,323.6,1
Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),118.0,8462.52,0
Female,0,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),63.48,1905.12,1
Female,0,Yes,No,8,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),44.68,413.73,0
Male,1,No,No,21,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,94.78,1927.78,1
Female,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),111.3,849.87,1
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,18.0,1244.99,0
Male,1,Yes,No,60,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,23.37,1420.9,0
Male,1,Yes,No,0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,41.53,0.0,1
Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.0,8504.2,0
Female,1,No,No,40,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.43,2022.84,0
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,110.43,332.46,1
Female,1,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),71.4,2418.02,0
Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,21.29,664.07,0
Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),91.22,615.26,1
Male,0,No,No,45,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.31,3360.33,0
Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,38.93,62.26,1
Female,0,No,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.98,834.62,1
Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,33.31,36.85,1
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,46.06,3382.91,0
Male,0,Yes,Yes,44,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,84.55,3741.99,0
Male,0,No,No,5,No,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),37.69,165.62,0
Female,0,No,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,67.33,885.55,0
Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,74.22,310.23,1
Female,0,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),63.16,2958.59,0
Female,1,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.0,42.88,1
Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,87.27,5034.77,0
Female,0,No,No,72,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),29.84,2152.4,0
Female,0,No,No,36,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.55,1763.3,0
Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),51.0,415.19,1
Female,0,Yes,No,14,Yes,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),63.84,890.11,0
Female,0,Yes,No,20,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),67.69,1461.07,0
Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),85.38,2544.3,0
Female,0,Yes,No,35,No,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,55.45,1967.01,0
Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.3,687.64,0
Female,0,Yes,No,13,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,97.41,1248.1,0
Male,1,Yes,No,70,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,52.77,3703.87,1
Male,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,59.25,112.99,0
Male,0,No,No,20,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.78,780.54,1
Female,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),38.83,1778.21,0
Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),108.07,241.43,1
Male,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),23.55,818.26,1
Male,0,Yes,No,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),27.98,1529.92,0
Male,1,No,Yes,34,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,50.93,1775.28,0
Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,74.34,72.02,1
Female,0,No,Yes,6,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,35.78,185.09,1
Female,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),18.0,198.4,0
Female,0,Yes,Yes,8,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,28.18,276.64,1
Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),52.32,3827.13,0
Female,0,Yes,No,33,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,34.78,1136.42,0
Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.0,1200.03,1
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),118.0,8443.06,0
Male,0,No,No,43,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),99.77,4285.39,0
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,76.09,690.03,1
Male,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),76.15,1178.7,0
Male,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),104.46,692.6,0
Female,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),68.72,4944.42,0
Male,0,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,40.1,976.93,0
Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),118.0,8514.38,0
Male,0,No,No,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,82.06,1163.96,1
Male,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),108.39,6898.55,1
Female,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),118.0,66.06,1
Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,18.0,1325.65,1
Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.88,2807.06,0
Female,0,Yes,No,14,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),58.7,881.16,1
Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.83,3778.09,0
Female,0,No,Yes,44,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.3,4036.04,1
Female,1,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,62.9,4552.94,0
Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),103.58,1120.97,0
Female,0,Yes,No,20,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,83.08,1629.33,0
Female,1,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),82.71,5288.08,0
Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,56.5,2724.27,0
Female,0,Yes,No,15,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.27,1179.11,0
Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.07,4345.13,0
Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,93.68,0.0,1
Male,1,Yes,No,48,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),25.28,1203.7,0
Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,85.86,613.87,1
Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,189.12,0
Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.2,810.52,0
Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,83.03,1625.06,0
Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,39.66,927.69,0
Male,0,Yes,No,25,No,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,65.62,1670.61,0
Female,0,No,No,12,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),37.16,354.1,0
Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),82.78,487.99,0
Male,0,No,No,46,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,66.22,3039.24,0
Female,0,No,No,16,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.06,1109.12,0
