gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,No,36,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,67.37,2420.96,0
Female,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,99.75,3266.48,0
Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),118.0,174.2,0
Female,0,No,No,13,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,36.14,510.62,0
Female,1,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.89,2746.57,0
Female,1,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),72.21,2583.97,1
Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),99.95,0.0,1
Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,86.79,3095.9,1
Female,0,No,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,91.68,906.04,1
Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,62.3,750.47,0
Female,1,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.4,3227.9,1
Male,0,No,No,26,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,109.65,2849.22,0
Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),62.21,971.73,0
Male,0,Yes,No,16,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),78.43,1320.33,0
Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,28.52,32.78,1
Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),38.22,147.48,1
Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),31.75,124.61,1
Female,0,Yes,No,6,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.16,304.64,0
Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.34,3413.61,0
Female,0,No,No,22,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.0,2520.33,0
Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,93.2,186.54,0
Male,1,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.93,223.92,0
Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),59.06,308.17,0
Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,98.26,3536.89,0
Female,1,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,74.22,649.6,0
Female,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,65.65,1265.79,1
Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),83.58,2959.96,1
Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.91,1293.83,1
Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),77.89,2164.72,0
Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.48,147.11,0
Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.93,157.38,1
Male,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.55,2243.95,1
Male,0,Yes,Yes,8,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),111.19,823.82,0
Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),38.53,699.44,0
Female,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),118.0,0.0,0
Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,55.47,1775.76,0
Female,0,No,Yes,30,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,32.55,952.72,0
Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,59.45,1835.67,0
Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,66.03,1707.55,0
Male,1,Yes,No,6,No,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,67.98,448.45,0
Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),61.42,170.44,0
Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.42,1780.4,0
Male,1,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,49.71,1778.08,0
Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.07,205.67,1
Female,0,Yes,No,14,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,100.39,1361.01,0
Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.71,2326.49,0
Male,1,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),64.03,635.48,1
Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,108.98,2489.77,0
Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,77.06,668.46,0
Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,118.0,2874.63,0
Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),64.24,680.59,0
Female,1,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.98,572.59,0
Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.96,1563.18,0
Female,0,No,Yes,36,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.82,3150.3,0
Female,0,Yes,Yes,7,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.16,415.37,1
Female,1,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.08,1001.93,0
Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),91.78,2087.59,0
Male,0,No,No,36,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,62.15,2259.16,0
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),88.93,229.2,1
Female,1,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.35,217.98,1
Male,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.78,2534.88,1
Female,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),38.14,515.94,0
Male,0,No,Yes,10,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,35.65,309.01,0
Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.04,462.24,0
Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),105.66,347.14,0
Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,94.26,119.04,0
Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,61.99,2246.31,0
Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),81.37,334.89,0
Male,0,Yes,No,25,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),96.3,2430.33,0
Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.41,325.21,0
Female,0,Yes,No,36,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.3,3405.26,1
Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),108.24,1045.66,0
Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),57.52,1808.1,0
Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.15,873.26,0
Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.28,3129.94,0
Male,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,102.97,1289.59,1
Male,0,No,No,6,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.64,549.94,0
Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,69.2,991.61,0
Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,72.27,2261.43,0
Female,0,No,Yes,12,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,55.26,610.8,0
Male,1,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.02,738.85,0
Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.54,0.0,1
Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,92.03,3289.33,0
Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.41,225.35,1
Male,0,No,No,22,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.76,1654.78,0
Male,1,Yes,Yes,8,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),118.0,924.05,1
Female,1,Yes,No,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,40.42,494.44,0
Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,59.01,3.75,1
Male,0,Yes,No,15,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.91,1426.26,0
Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.09,2889.67,0
Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),23.17,291.78,0
Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),72.81,583.53,0
Male,1,No,Yes,9,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),57.31,423.17,0
Female,0,No,No,11,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),81.22,1099.26,1
Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),118.0,943.7,0
Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.34,1003.62,0
Male,1,Yes,No,11,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,111.12,1120.95,0
Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,51.56,253.79,0
Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,76.18,2757.03,0
Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,60.67,126.6,0
Male,0,Yes,No,36,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),75.89,2662.43,0
Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,67.21,1472.76,0
Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.97,1315.05,1
Female,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,69.11,1547.54,0
Female,0,Yes,Yes,21,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.59,1937.81,0
Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,118.0,1901.31,0
Male,1,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),33.57,256.97,0
Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.85,942.47,0
Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,108.81,2530.86,0
Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.84,948.0,0
Male,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.94,944.56,0
Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.73,1177.81,0
Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,74.1,350.13,1
Female,1,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,101.15,2997.39,0
Male,0,No,No,2,No,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),94.27,128.58,1
Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,72.11,533.69,0
Female,0,No,No,4,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,57.6,305.58,1
Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.49,1024.87,0
Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,73.16,579.31,1
Male,0,Yes,No,1,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),114.43,103.31,0
Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,87.22,2306.21,0
Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,57.87,244.81,1
Female,1,No,Yes,36,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.0,4243.25,0
Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),97.0,1142.12,1
Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.19,802.51,0
Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),75.59,275.15,0
Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.73,250.0,0
Male,0,Yes,No,4,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.19,220.05,1
Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),71.32,214.91,0
Male,1,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,83.33,0.0,0
Male,0,Yes,No,1,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),64.55,71.18,1
Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.81,154.47,1
Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,92.38,820.1,0
Male,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,118.0,37.44,0
Male,0,No,No,15,No,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),62.69,1018.46,0
Female,0,No,No,9,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.92,681.59,0
Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.0,2452.65,0
Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.17,1386.22,0
Female,0,No,No,35,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.36,1381.06,0
Female,0,No,Yes,9,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,58.92,482.39,1
Female,0,Yes,Yes,32,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),75.94,2479.01,0
Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.65,1534.17,0
Male,0,No,Yes,18,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),77.63,1294.6,0
Male,0,No,No,36,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),43.69,1607.12,0
Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,98.1,3483.65,0
Female,0,Yes,No,3,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.57,48.93,0
Female,0,No,Yes,7,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,92.88,608.49,1
Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),111.16,3967.22,0
Male,0,No,No,5,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.36,324.07,1
Female,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,54.0,366.05,0
Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.73,84.16,0
Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),49.36,69.01,0
Male,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),58.51,413.7,1
Male,1,No,No,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),91.87,1390.8,1
Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,71.43,833.55,1
Female,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),98.59,184.18,0
Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,65.64,1430.85,1
Male,1,No,No,18,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),20.07,391.45,0
Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),45.58,191.75,0
