user_id,company_id,plan_tier,signup_date,industry,daily_logins,features_used,session_duration_min,actions_per_session,last_active_date,days_since_last_login,monthly_active_days,support_tickets,nps_score,is_churned
USR-02640,CMP-0019,Pro,2023-12-03,Manufacturing,14.1,13,16.0,10.5,2025-09-26,5,14,0,8,0
USR-02641,CMP-0332,Enterprise,2024-02-23,Finance,11.7,17,38.7,13.0,2025-09-30,1,19,2,6,0
USR-02642,CMP-0584,Free,2024-04-03,Consulting,2.0,1,28.8,4.0,2025-07-29,64,1,3,10,1
USR-02643,CMP-0456,Free,2025-02-04,E-commerce,0.0,3,4.2,5.6,2025-09-04,27,2,1,3,0
USR-02644,CMP-0109,Free,2024-05-11,Education,1.1,4,12.5,5.8,2025-09-23,8,7,2,6,0
USR-02645,CMP-0268,Free,2023-12-23,Consulting,0.6,2,7.4,3.7,2025-06-10,113,0,4,4,0
USR-02646,CMP-0445,Enterprise,2025-02-01,Media,15.6,14,40.4,19.3,2025-09-29,2,28,2,8,0
USR-02647,CMP-0240,Free,2024-10-03,Logistics,1.7,7,17.1,9.9,2025-09-29,2,0,3,2,1
USR-02648,CMP-0301,Pro,2024-05-29,Healthcare,15.4,14,18.5,20.1,2025-09-26,5,25,1,9,0
USR-02649,CMP-0103,Free,2023-10-15,E-commerce,16.1,1,5.0,7.6,2025-09-28,3,27,3,3,1
USR-02650,CMP-0250,Free,2024-10-10,Marketing,2.4,2,8.9,9.7,2025-09-17,14,6,3,5,0
USR-02651,CMP-0453,Pro,2024-02-01,Marketing,12.8,12,28.9,9.4,2025-09-12,19,12,2,6,0
USR-02652,CMP-0520,Free,2025-01-22,Logistics,1.0,4,3.7,8.0,2025-09-10,21,6,0,3,1
USR-02653,CMP-0153,Free,2024-10-20,Finance,2.2,11,18.6,10.5,2025-09-27,4,6,2,0,0
USR-02654,CMP-0174,Pro,2024-08-23,Consulting,8.3,8,13.2,4.4,2025-09-29,2,16,1,9,0
USR-02655,CMP-0343,Pro,2025-03-27,Consulting,10.9,13,15.5,17.9,2025-10-01,0,13,4,7,0
USR-02656,CMP-0431,Free,2024-08-12,Marketing,12.4,10,7.1,10.1,2025-09-27,4,25,3,1,0
USR-02657,CMP-0324,Enterprise,2025-03-08,Consulting,23.4,24,28.9,19.0,2025-10-01,0,27,2,5,0
USR-02658,CMP-0420,Pro,2025-03-09,Logistics,0.0,22,27.1,19.4,2025-09-27,4,12,2,6,0
USR-02659,CMP-0594,Pro,2023-10-03,Consulting,11.7,8,16.2,7.0,2025-09-23,8,12,0,6,0
USR-02660,CMP-0485,Free,2024-09-21,Finance,6.9,3,2.8,3.3,2025-09-12,19,9,3,4,0
USR-02661,CMP-0412,Free,2024-09-14,Healthcare,0.4,2,12.3,3.9,2025-10-01,0,4,3,9,0
USR-02662,CMP-0084,Free,2025-01-10,Media,0.5,7,8.6,13.8,2025-09-26,5,12,2,1,1
USR-02663,CMP-0113,Free,2025-03-06,Healthcare,5.3,1,42.9,1.8,2025-09-27,4,13,1,6,0
USR-02664,CMP-0332,Pro,2023-12-26,Media,19.4,18,17.2,22.4,2025-10-01,0,26,3,8,1
USR-02665,CMP-0378,Enterprise,2024-12-27,Education,17.7,19,48.8,20.7,2025-09-30,1,22,1,8,0
USR-02666,CMP-0041,Pro,2024-09-27,Healthcare,11.0,20,22.3,20.2,2025-09-29,2,17,1,8,0
USR-02667,CMP-0105,Free,2025-03-24,Logistics,4.5,2,2.5,6.8,2025-09-17,14,8,1,5,0
USR-02668,CMP-0202,Pro,2025-03-06,Technology,15.7,12,18.6,12.6,2025-09-16,15,24,2,7,0
USR-02669,CMP-0450,Free,2025-02-26,Education,3.5,2,8.2,8.5,2025-09-23,8,9,2,4,0
USR-02670,CMP-0266,Pro,2024-06-15,Media,11.0,13,41.6,15.1,2025-09-22,9,21,2,3,0
USR-02671,CMP-0210,Pro,2024-04-10,Media,13.8,3,13.3,1.0,2025-09-30,1,18,1,7,0
USR-02672,CMP-0563,Enterprise,2024-10-07,Education,14.3,19,40.5,19.1,2025-09-25,6,24,0,7,0
USR-02673,CMP-0118,Enterprise,2024-12-14,Media,22.4,23,35.6,23.8,2025-10-01,0,25,0,6,0
USR-02674,CMP-0377,Free,2024-01-17,E-commerce,1.2,15,8.0,14.1,2025-09-29,2,15,3,6,0
USR-02675,CMP-0551,Pro,2025-03-15,Technology,9.1,19,18.3,18.6,2025-10-01,0,13,0,7,1
USR-02676,CMP-0540,Enterprise,2024-11-11,Logistics,22.1,16,43.8,14.0,2025-09-30,1,23,1,6,0
USR-02677,CMP-0084,Enterprise,2023-11-23,E-commerce,12.1,17,22.8,12.5,2025-09-29,2,11,0,8,1
USR-02678,CMP-0454,Pro,2024-11-10,Media,8.9,17,3.0,11.9,2025-09-01,30,22,2,6,0
USR-02679,CMP-0514,Enterprise,2024-01-20,Healthcare,9.1,18,27.1,12.8,2025-09-27,4,16,0,8,0
USR-02680,CMP-0387,Free,2024-02-09,E-commerce,5.4,2,9.1,6.6,2025-09-25,6,1,3,8,0
USR-02681,CMP-0350,Enterprise,2024-05-24,Healthcare,23.0,22,20.4,13.1,2025-09-29,2,25,2,8,0
USR-02682,CMP-0296,Free,2024-10-21,Education,0.1,1,8.7,1.8,2025-09-18,13,6,3,6,1
USR-02683,CMP-0258,Pro,2024-09-14,Consulting,18.4,17,10.8,14.3,2025-09-19,12,28,1,5,0
USR-02684,CMP-0081,Enterprise,2023-11-26,Manufacturing,16.4,15,47.9,14.2,2025-09-27,4,25,1,6,0
USR-02685,CMP-0268,Free,2023-12-24,Media,11.0,10,3.8,5.4,2025-09-20,11,10,3,6,0
USR-02686,CMP-0419,Pro,2024-03-16,Manufacturing,14.2,9,14.1,11.4,2025-09-24,7,17,2,3,0
USR-02687,CMP-0235,Free,2024-05-26,Technology,7.3,1,2.9,1.0,2025-09-12,19,7,1,4,1
USR-02688,CMP-0311,Enterprise,2024-07-24,Healthcare,10.4,12,38.0,16.0,2025-10-01,0,22,1,6,0
USR-02689,CMP-0357,Enterprise,2025-03-13,E-commerce,14.5,18,42.5,15.5,2025-10-01,0,17,3,7,0
USR-02690,CMP-0213,Pro,2024-05-01,Manufacturing,3.9,12,12.2,12.3,2025-09-23,8,4,1,6,0
USR-02691,CMP-0574,Pro,2023-11-29,Finance,6.4,17,21.2,16.6,2025-09-18,13,4,1,7,0
USR-02692,CMP-0049,Enterprise,2023-11-11,Media,18.4,24,28.1,22.9,2025-09-30,1,24,0,8,0
USR-02693,CMP-0127,Free,2024-04-04,Manufacturing,0.1,3,24.4,5.5,2025-08-08,54,0,0,7,1
USR-02694,CMP-0223,Pro,2024-03-29,E-commerce,13.9,12,16.7,11.3,2025-09-30,1,16,1,9,0
USR-02695,CMP-0279,Pro,2024-08-29,E-commerce,6.8,10,29.9,12.0,2025-09-28,3,2,2,6,0
USR-02696,CMP-0408,Free,2023-12-17,Technology,0.4,3,25.9,6.8,2025-09-25,6,2,4,4,1
USR-02697,CMP-0505,Free,2024-02-07,Marketing,1.1,4,4.0,3.9,2025-08-25,37,0,1,3,1
USR-02698,CMP-0294,Free,2024-04-14,Logistics,2.1,9,1.0,11.5,2025-09-27,4,3,3,4,0
USR-02699,CMP-0277,Free,2024-01-01,Finance,0.4,6,45.0,11.4,2025-09-23,8,4,5,3,0
USR-02700,CMP-0438,Enterprise,2023-11-19,Manufacturing,25.8,18,34.0,19.5,2025-10-01,0,22,1,8,0
USR-02701,CMP-0107,Pro,2025-03-09,Logistics,6.8,12,30.7,15.4,2025-09-26,5,16,0,9,0
USR-02702,CMP-0420,Pro,2024-08-25,Finance,5.0,11,31.9,12.3,2025-09-18,13,9,2,3,0
USR-02703,CMP-0429,Free,2024-11-08,Marketing,9.4,6,2.2,5.0,2025-09-26,5,12,3,5,1
USR-02704,CMP-0375,Free,2024-02-06,Manufacturing,3.4,1,2.2,1.4,2025-09-08,23,9,4,9,0
USR-02705,CMP-0073,Free,2024-04-19,Finance,8.6,1,6.3,4.8,2025-08-29,33,22,1,1,0
USR-02706,CMP-0030,Enterprise,2024-10-01,Logistics,20.3,14,47.0,17.0,2025-10-01,0,21,1,10,0
USR-02707,CMP-0188,Pro,2024-02-15,Healthcare,13.1,12,39.9,21.0,2025-09-22,9,12,1,5,0
USR-02708,CMP-0364,Enterprise,2024-02-01,E-commerce,17.8,17,31.5,19.5,2025-10-01,0,30,1,7,0
USR-02709,CMP-0451,Pro,2025-02-23,Consulting,0.0,2,19.0,1.1,2025-09-30,1,2,1,8,0
USR-02710,CMP-0195,Pro,2024-03-08,Education,20.0,12,23.3,10.3,2025-09-25,6,25,1,8,0
USR-02711,CMP-0156,Pro,2025-01-16,Media,14.5,13,35.8,20.2,2025-09-23,8,18,1,6,0
USR-02712,CMP-0172,Enterprise,2023-10-09,Consulting,19.6,15,18.2,14.4,2025-09-30,1,27,1,6,0
USR-02713,CMP-0041,Enterprise,2024-01-11,Manufacturing,17.7,13,37.8,13.5,2025-10-01,0,25,3,6,0
USR-02714,CMP-0063,Free,2023-12-18,Manufacturing,8.0,4,1.8,3.3,2025-08-29,33,15,0,5,0
USR-02715,CMP-0023,Pro,2024-11-14,Finance,12.8,8,38.7,14.1,2025-09-22,9,8,4,6,0
USR-02716,CMP-0360,Pro,2024-07-28,E-commerce,13.1,3,28.9,6.9,2025-09-29,2,17,4,5,1
USR-02717,CMP-0075,Pro,2024-06-15,Marketing,4.8,15,22.6,12.7,2025-09-27,4,16,2,6,0
USR-02718,CMP-0560,Free,2024-11-20,Technology,1.0,4,1.0,3.2,2025-10-01,0,2,3,6,1
USR-02719,CMP-0118,Enterprise,2023-12-08,Finance,20.8,21,28.8,20.7,2025-09-30,1,27,1,9,0
USR-02720,CMP-0380,Enterprise,2024-05-28,Technology,17.0,15,37.1,15.1,2025-09-29,2,23,1,8,0
USR-02721,CMP-0290,Free,2025-02-18,Education,0.8,1,1.0,6.3,2025-09-21,10,1,6,5,1
USR-02722,CMP-0440,Enterprise,2024-08-12,Logistics,24.1,19,32.5,19.8,2025-10-01,0,26,1,6,0
USR-02723,CMP-0007,Free,2025-02-16,Finance,0.6,4,16.2,5.4,2025-09-11,20,4,2,3,0
USR-02724,CMP-0196,Free,2024-09-19,Education,2.0,1,3.3,2.2,2025-09-27,4,1,3,6,1
USR-02725,CMP-0421,Free,2025-01-11,Media,4.1,1,9.8,3.3,2025-09-19,12,12,6,6,0
USR-02726,CMP-0568,Free,2023-10-10,Finance,1.0,7,5.3,6.9,2025-09-27,4,3,2,4,0
USR-02727,CMP-0193,Enterprise,2024-10-26,E-commerce,26.7,15,23.7,14.6,2025-09-30,1,24,1,9,0
USR-02728,CMP-0559,Free,2024-02-02,E-commerce,8.1,5,2.7,7.0,2025-09-28,3,21,2,5,0
USR-02729,CMP-0148,Free,2025-01-24,Manufacturing,17.9,1,7.2,1.1,2025-09-17,14,29,5,4,1
USR-02730,CMP-0202,Free,2023-11-02,Media,1.2,4,16.0,8.1,2025-09-24,7,0,3,3,1
USR-02731,CMP-0444,Free,2025-02-12,Manufacturing,1.0,1,17.9,2.7,2025-10-01,0,2,2,3,1
USR-02732,CMP-0419,Free,2025-02-19,Technology,3.0,2,18.7,2.1,2025-10-01,0,1,3,6,0
USR-02733,CMP-0427,Pro,2024-06-16,Consulting,7.7,11,30.9,10.7,2025-09-27,4,12,3,5,0
USR-02734,CMP-0479,Free,2023-12-27,Marketing,0.1,1,2.4,4.5,2025-09-29,2,2,4,5,1
USR-02735,CMP-0475,Enterprise,2023-10-03,Media,22.8,17,28.9,16.8,2025-09-29,2,21,0,6,0
USR-02736,CMP-0126,Enterprise,2024-03-21,Logistics,20.9,7,34.7,9.9,2025-09-30,1,24,0,7,0
USR-02737,CMP-0395,Free,2023-12-14,Marketing,2.5,2,10.4,7.3,2025-09-17,14,0,2,5,0
USR-02738,CMP-0576,Enterprise,2024-07-17,Marketing,18.3,14,32.2,18.1,2025-09-22,9,29,2,10,0
USR-02739,CMP-0325,Free,2024-10-08,Healthcare,2.7,1,12.1,4.7,2025-09-21,10,2,2,2,1
USR-02740,CMP-0392,Free,2024-04-13,Finance,17.4,1,1.9,1.0,2025-09-10,21,22,0,7,0
USR-02741,CMP-0440,Free,2024-02-11,Logistics,5.9,5,35.8,6.2,2025-09-12,19,7,0,3,0
USR-02742,CMP-0204,Free,2024-09-16,Media,6.4,1,9.6,1.0,2025-08-27,35,9,1,8,0
USR-02743,CMP-0486,Pro,2025-03-23,Manufacturing,14.1,8,23.8,14.5,2025-09-30,1,20,0,5,0
USR-02744,CMP-0031,Enterprise,2024-01-18,Technology,18.3,23,24.1,27.4,2025-09-26,5,23,1,9,0
USR-02745,CMP-0388,Free,2024-06-23,Finance,5.8,2,9.3,6.6,2025-08-29,33,13,2,6,1
USR-02746,CMP-0434,Pro,2024-07-21,Healthcare,13.6,14,14.7,16.8,2025-09-28,3,23,1,4,1
USR-02747,CMP-0376,Free,2023-10-05,Technology,6.6,1,14.9,4.6,2025-09-26,5,8,0,5,1
USR-02748,CMP-0344,Pro,2023-12-02,Media,15.1,12,34.8,13.7,2025-09-10,21,27,1,8,0
USR-02749,CMP-0443,Free,2023-11-24,Consulting,1.7,1,36.6,1.0,2025-09-18,13,3,2,6,1
USR-02750,CMP-0579,Free,2024-05-07,Marketing,1.8,3,3.2,5.2,2025-09-25,6,2,0,4,1
USR-02751,CMP-0075,Free,2025-03-04,Healthcare,7.6,11,12.1,9.2,2025-09-10,21,2,6,10,0
USR-02752,CMP-0557,Free,2025-02-21,Technology,1.8,15,26.4,15.8,2025-09-26,5,4,4,10,0
USR-02753,CMP-0155,Pro,2024-04-19,Manufacturing,4.1,2,31.0,4.4,2025-09-30,1,8,2,7,1
USR-02754,CMP-0430,Enterprise,2024-05-06,Healthcare,20.0,12,46.6,18.4,2025-09-29,2,24,2,6,1
USR-02755,CMP-0363,Free,2024-07-09,Technology,8.5,4,2.5,8.9,2025-09-20,11,17,1,2,1
USR-02756,CMP-0448,Pro,2024-02-17,Healthcare,5.9,20,41.4,19.9,2025-09-19,12,10,0,6,0
USR-02757,CMP-0234,Pro,2025-03-17,Manufacturing,14.0,15,32.9,14.2,2025-09-27,4,30,1,6,0
USR-02758,CMP-0563,Enterprise,2024-04-23,Manufacturing,9.1,19,36.6,23.2,2025-09-26,5,12,2,6,0
USR-02759,CMP-0262,Free,2025-02-27,Logistics,2.0,2,1.5,4.5,2025-09-26,5,4,0,4,0
USR-02760,CMP-0125,Pro,2025-01-03,E-commerce,13.7,14,19.7,15.2,2025-09-26,5,25,3,3,0
USR-02761,CMP-0245,Enterprise,2024-10-02,Marketing,15.3,25,19.9,23.1,2025-10-01,0,23,1,4,0
USR-02762,CMP-0542,Pro,2025-03-08,Finance,11.1,9,30.4,9.0,2025-09-28,3,19,1,7,0
USR-02763,CMP-0485,Free,2023-10-05,Finance,21.3,2,6.1,4.7,2025-09-04,27,22,3,9,0
USR-02764,CMP-0122,Free,2024-03-29,Media,0.2,2,2.4,1.0,2025-09-28,3,7,1,1,1
USR-02765,CMP-0125,Free,2023-10-23,Education,5.4,1,20.1,1.0,2025-09-08,23,10,0,4,0
USR-02766,CMP-0549,Pro,2024-04-25,Media,19.3,11,26.9,12.8,2025-09-29,2,27,4,6,0
USR-02767,CMP-0170,Pro,2024-02-11,Education,5.6,6,23.0,12.5,2025-10-01,0,6,0,7,0
USR-02768,CMP-0124,Free,2024-09-21,Healthcare,2.2,6,8.5,8.8,2025-09-30,1,1,2,4,0
USR-02769,CMP-0035,Pro,2025-01-17,Education,17.9,12,21.8,10.4,2025-09-22,9,23,4,4,0
USR-02770,CMP-0087,Pro,2024-10-20,E-commerce,16.5,4,21.7,1.9,2025-09-29,2,20,2,8,0
USR-02771,CMP-0201,Pro,2025-01-05,E-commerce,8.5,8,22.7,11.8,2025-09-24,7,18,1,3,0
USR-02772,CMP-0369,Pro,2024-07-15,Marketing,13.7,10,20.5,9.3,2025-09-23,8,18,1,7,0
USR-02773,CMP-0077,Enterprise,2023-12-20,Technology,11.6,18,18.1,19.3,2025-09-30,1,15,1,6,0
USR-02774,CMP-0059,Free,2024-09-09,Finance,0.1,1,1.7,5.0,2025-09-22,9,6,5,6,0
USR-02775,CMP-0431,Enterprise,2024-07-08,Marketing,22.6,16,27.3,17.2,2025-09-30,1,25,1,9,0
USR-02776,CMP-0500,Free,2024-07-16,E-commerce,2.7,15,18.3,15.1,2025-08-21,41,2,0,3,0
USR-02777,CMP-0109,Free,2023-11-16,Technology,2.8,1,1.0,5.0,2025-09-26,5,0,0,4,1
USR-02778,CMP-0278,Free,2023-11-10,Media,3.1,1,3.4,3.4,2025-09-29,2,3,2,4,1
USR-02779,CMP-0068,Free,2023-10-29,Finance,6.1,3,3.7,3.5,2025-09-25,6,13,2,10,1
USR-02780,CMP-0069,Free,2024-05-28,Logistics,1.8,7,1.8,5.7,2025-09-16,15,1,8,5,1
USR-02781,CMP-0165,Free,2024-10-13,Finance,1.9,1,7.1,1.0,2025-09-15,16,8,2,5,1
USR-02782,CMP-0489,Enterprise,2024-01-30,Healthcare,18.8,16,33.1,15.3,2025-09-24,7,18,0,7,0
USR-02783,CMP-0305,Free,2023-12-29,Consulting,4.2,10,4.5,15.6,2025-09-02,29,9,3,8,1
USR-02784,CMP-0365,Pro,2024-12-25,Finance,10.0,12,25.4,14.8,2025-09-29,2,19,1,5,1
USR-02785,CMP-0379,Free,2025-03-20,E-commerce,2.1,1,6.4,4.5,2025-09-23,8,9,3,7,0
USR-02786,CMP-0343,Enterprise,2024-07-21,Healthcare,19.7,17,48.3,14.4,2025-09-27,4,21,0,6,0
USR-02787,CMP-0554,Pro,2024-08-04,Manufacturing,21.2,15,24.1,18.0,2025-09-14,17,29,0,5,0
USR-02788,CMP-0354,Free,2024-04-22,Education,3.2,2,2.1,4.2,2025-09-26,5,18,3,6,1
USR-02789,CMP-0416,Pro,2024-07-30,Media,23.3,8,24.9,14.1,2025-09-27,4,26,1,9,0
USR-02790,CMP-0109,Pro,2024-12-21,Logistics,12.9,13,26.2,10.5,2025-09-15,16,17,0,6,0
USR-02791,CMP-0563,Pro,2024-06-22,Media,5.6,25,18.5,20.8,2025-09-28,3,9,3,6,0
USR-02792,CMP-0497,Pro,2024-10-18,Manufacturing,16.8,14,23.9,11.7,2025-09-27,4,19,3,8,0
USR-02793,CMP-0341,Pro,2024-02-10,Consulting,11.5,22,22.5,16.2,2025-09-15,16,16,3,6,0
USR-02794,CMP-0383,Enterprise,2025-02-17,Finance,17.4,20,31.9,16.2,2025-09-27,4,23,0,9,0
USR-02795,CMP-0533,Pro,2025-02-21,Marketing,16.5,9,24.0,10.5,2025-09-30,1,23,1,3,0
USR-02796,CMP-0300,Free,2024-05-19,Healthcare,2.6,3,2.4,3.3,2025-09-26,5,4,3,2,0
USR-02797,CMP-0139,Enterprise,2024-08-27,Logistics,19.7,19,45.6,6.6,2025-09-30,1,24,1,7,0
USR-02798,CMP-0359,Free,2023-11-09,Manufacturing,0.9,3,1.0,8.6,2025-08-28,34,7,6,6,1
USR-02799,CMP-0499,Pro,2024-01-20,Consulting,15.3,9,30.5,5.1,2025-08-15,47,25,1,6,0
USR-02800,CMP-0385,Free,2024-11-12,Media,10.6,3,1.9,7.2,2025-09-11,20,21,2,5,0
USR-02801,CMP-0280,Pro,2025-03-08,Manufacturing,14.6,13,29.7,13.5,2025-09-27,4,18,1,8,0
USR-02802,CMP-0483,Enterprise,2024-10-20,Logistics,23.1,18,34.2,23.8,2025-10-01,0,26,3,6,0
USR-02803,CMP-0111,Free,2024-07-30,Logistics,0.1,5,8.7,10.0,2025-09-15,16,2,4,7,0
USR-02804,CMP-0139,Free,2024-04-13,Consulting,0.6,4,12.2,4.7,2025-09-25,6,3,7,8,1
USR-02805,CMP-0435,Pro,2024-12-15,Media,13.5,4,18.9,4.1,2025-09-24,7,17,2,6,0
USR-02806,CMP-0509,Enterprise,2024-08-14,E-commerce,19.3,18,39.3,21.9,2025-09-29,2,26,0,6,0
USR-02807,CMP-0273,Pro,2025-03-12,Logistics,9.4,8,31.7,5.0,2025-09-27,4,22,4,8,0
USR-02808,CMP-0099,Free,2025-03-10,Healthcare,0.4,13,1.2,14.0,2025-08-22,40,3,3,9,1
USR-02809,CMP-0104,Enterprise,2024-03-20,Healthcare,1.1,18,45.5,17.0,2025-10-01,0,2,2,8,1
USR-02810,CMP-0214,Pro,2024-04-24,Education,9.8,11,15.4,10.8,2025-09-23,8,18,2,5,0
USR-02811,CMP-0165,Free,2024-03-23,Media,1.9,4,19.0,7.3,2025-09-24,7,8,2,5,1
USR-02812,CMP-0520,Free,2023-10-31,Manufacturing,10.2,5,11.3,7.6,2025-09-14,17,17,4,3,0
USR-02813,CMP-0284,Pro,2025-03-19,Healthcare,9.7,8,13.4,10.8,2025-09-24,7,23,0,8,0
USR-02814,CMP-0517,Free,2024-08-03,Consulting,7.4,9,1.2,10.6,2025-10-01,0,12,0,5,1
USR-02815,CMP-0164,Free,2023-10-14,Manufacturing,0.2,1,10.4,5.1,2025-09-27,4,9,3,3,0
USR-02816,CMP-0064,Enterprise,2024-09-15,Media,12.8,13,33.6,13.7,2025-10-01,0,22,0,8,0
USR-02817,CMP-0091,Free,2024-07-31,Consulting,5.6,1,5.8,1.8,2025-09-29,2,13,3,3,1
USR-02818,CMP-0117,Pro,2024-12-08,Finance,10.2,8,24.0,9.4,2025-09-22,9,19,0,4,0
USR-02819,CMP-0267,Free,2025-03-27,Technology,4.4,6,16.1,5.7,2025-09-28,3,3,1,7,1
USR-02820,CMP-0559,Pro,2025-03-13,Healthcare,15.8,13,18.7,11.1,2025-09-27,4,21,1,7,0
USR-02821,CMP-0140,Pro,2024-08-08,Healthcare,11.2,15,15.1,14.0,2025-09-30,1,23,2,6,0
USR-02822,CMP-0246,Free,2025-03-09,Education,0.5,6,11.7,7.4,2025-09-19,12,0,5,8,1
USR-02823,CMP-0395,Pro,2025-01-14,E-commerce,10.6,13,27.2,13.5,2025-09-23,8,23,0,5,1
USR-02824,CMP-0487,Free,2024-09-18,Education,1.9,1,1.0,6.5,2025-09-26,5,8,2,4,0
USR-02825,CMP-0476,Enterprise,2025-01-03,Media,16.3,23,26.6,19.9,2025-09-29,2,22,0,8,0
USR-02826,CMP-0517,Enterprise,2025-01-11,Education,22.2,15,18.9,15.6,2025-09-26,5,24,1,9,0
USR-02827,CMP-0184,Pro,2024-06-09,E-commerce,2.4,13,19.1,13.8,2025-10-01,0,1,1,7,0
USR-02828,CMP-0020,Pro,2024-06-13,E-commerce,20.9,11,31.0,10.0,2025-09-23,8,27,2,5,0
USR-02829,CMP-0558,Free,2024-01-07,Logistics,3.1,5,1.0,7.2,2025-09-26,5,3,4,4,0
USR-02830,CMP-0524,Pro,2024-06-28,Logistics,6.2,14,21.9,17.2,2025-10-01,0,4,1,5,0
USR-02831,CMP-0582,Free,2025-02-05,Technology,0.3,3,29.8,6.0,2025-09-20,11,4,1,4,1
USR-02832,CMP-0529,Free,2024-04-28,Consulting,3.4,1,28.3,4.5,2025-09-28,3,4,2,4,0
USR-02833,CMP-0147,Pro,2023-12-27,Finance,21.3,13,4.3,11.3,2025-09-19,12,24,3,7,0
USR-02834,CMP-0304,Free,2024-04-28,E-commerce,8.4,1,2.0,9.7,2025-10-01,0,17,0,3,1
USR-02835,CMP-0582,Pro,2025-02-02,Finance,14.3,6,18.7,5.9,2025-10-01,0,15,4,8,1
USR-02836,CMP-0228,Free,2024-02-01,Healthcare,6.4,1,15.6,1.0,2025-09-21,10,9,0,5,0
USR-02837,CMP-0102,Pro,2024-07-23,Marketing,9.1,7,18.9,11.2,2025-09-25,6,10,2,5,0
USR-02838,CMP-0587,Free,2024-04-23,Technology,4.2,3,1.0,5.1,2025-09-13,18,12,3,6,1
USR-02839,CMP-0417,Free,2023-10-27,Media,3.2,9,1.4,9.3,2025-09-27,4,3,2,5,0
USR-02840,CMP-0216,Pro,2024-06-05,Manufacturing,13.4,8,9.0,7.8,2025-09-19,12,18,3,6,0
USR-02841,CMP-0407,Enterprise,2024-08-03,Finance,20.0,15,37.4,20.6,2025-09-22,9,25,1,10,0
USR-02842,CMP-0399,Pro,2024-02-18,Education,14.5,13,20.0,14.5,2025-09-27,4,21,2,6,0
USR-02843,CMP-0499,Free,2024-08-31,E-commerce,5.1,10,3.2,12.6,2025-09-11,20,10,1,4,1
USR-02844,CMP-0465,Free,2023-11-06,Finance,3.1,1,7.2,4.3,2025-09-21,10,5,5,7,0
USR-02845,CMP-0082,Enterprise,2023-12-18,Manufacturing,20.5,20,27.7,19.8,2025-10-01,0,23,0,8,0
USR-02846,CMP-0365,Pro,2025-02-28,E-commerce,10.6,12,27.0,16.8,2025-09-29,2,14,1,8,0
USR-02847,CMP-0163,Free,2024-10-09,Media,0.6,3,20.9,4.6,2025-09-30,1,4,2,4,1
USR-02848,CMP-0048,Enterprise,2024-03-14,Marketing,22.8,13,33.2,9.0,2025-09-18,13,20,1,8,0
USR-02849,CMP-0511,Enterprise,2025-03-19,Education,17.6,25,50.8,25.6,2025-10-01,0,23,0,5,1
USR-02850,CMP-0329,Enterprise,2025-02-16,Finance,9.7,16,26.6,17.3,2025-09-28,3,19,0,5,0
USR-02851,CMP-0116,Enterprise,2025-02-02,Logistics,22.3,17,37.5,16.9,2025-09-30,1,22,2,7,0
USR-02852,CMP-0337,Enterprise,2025-01-26,Technology,4.2,12,30.1,14.0,2025-09-28,3,12,0,8,0
USR-02853,CMP-0147,Free,2024-04-04,Finance,3.7,4,36.1,5.1,2025-09-28,3,8,5,10,0
USR-02854,CMP-0575,Free,2024-10-25,Finance,3.9,2,7.7,4.7,2025-09-10,21,12,1,8,0
USR-02855,CMP-0323,Pro,2023-12-04,Manufacturing,10.7,9,11.0,9.8,2025-10-01,0,20,3,4,0
USR-02856,CMP-0443,Pro,2024-01-30,Manufacturing,12.0,19,21.9,16.4,2025-09-16,15,16,0,8,0
USR-02857,CMP-0013,Pro,2023-12-03,Technology,13.5,7,31.5,12.2,2025-09-19,12,26,3,4,1
USR-02858,CMP-0494,Free,2024-08-18,Finance,1.1,2,10.6,1.0,2025-09-16,15,4,3,9,1
USR-02859,CMP-0287,Pro,2024-03-31,Consulting,9.1,7,36.1,15.7,2025-10-01,0,14,2,5,0
USR-02860,CMP-0114,Pro,2024-10-09,Media,12.4,10,22.4,13.6,2025-09-30,1,21,1,5,0
USR-02861,CMP-0480,Free,2024-02-20,Manufacturing,1.0,1,9.0,1.0,2025-09-04,27,0,3,8,1
USR-02862,CMP-0022,Free,2024-07-09,Manufacturing,8.2,15,2.3,14.3,2025-09-30,1,19,1,4,0
USR-02863,CMP-0349,Pro,2024-09-11,Consulting,3.2,15,18.5,14.5,2025-09-30,1,17,1,10,0
USR-02864,CMP-0566,Pro,2025-01-13,E-commerce,19.7,9,16.6,11.4,2025-09-26,5,25,2,5,0
USR-02865,CMP-0320,Free,2024-09-24,Finance,0.5,1,12.4,1.0,2025-09-27,4,4,2,7,0
USR-02866,CMP-0126,Pro,2024-09-28,Technology,10.0,10,15.0,11.1,2025-09-30,1,16,1,7,0
USR-02867,CMP-0277,Pro,2024-07-03,Manufacturing,18.5,8,30.7,9.0,2025-09-25,6,24,1,8,0
USR-02868,CMP-0204,Pro,2025-01-21,Technology,11.6,16,24.7,13.6,2025-09-28,3,13,1,4,0
USR-02869,CMP-0194,Free,2025-03-26,Technology,8.5,3,3.5,2.8,2025-09-29,2,16,0,0,1
USR-02870,CMP-0547,Pro,2024-09-01,Media,10.8,8,23.7,12.2,2025-09-26,5,11,0,5,0
USR-02871,CMP-0286,Free,2024-06-19,Logistics,15.0,1,5.0,1.0,2025-09-25,6,16,3,4,0
